premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Chloe's bus is delayed, her brother will juggle her tennis balls at the station.",Chloe has a brother.,E,possessive,108,type5p_possessive_108,her brother,unrelated
"If Owen attends the seminar, his colleague will drive him to the building.",Owen has a colleague.,E,possessive,109,type5p_possessive_109,his colleague,related
"If Owen attends the seminar, his colleague will tune his guitar at the building.",Owen has a colleague.,E,possessive,109,type5p_possessive_109,his colleague,unrelated
"If John arrives on time, his friends will be waiting for him at the airport.",John has friends.,E,possessive,110,type5p_possessive_110,his friends,related
"If John arrives on time, his friends will draw him a cartoon at the airport.",John has friends.,E,possessive,110,type5p_possessive_110,his friends,unrelated
"If Emily finishes her work early, her colleague will join her for coffee.",Emily has a colleague.,E,possessive,111,type5p_possessive_111,her colleague,related
"If Emily finishes her work early, her colleague will paint her mailbox.",Emily has a colleague.,E,possessive,111,type5p_possessive_111,her colleague,unrelated
"If Mary finishes her assignment early, her colleague will take her out for dessert.",Mary has a colleague.,E,possessive,112,type5p_possessive_112,her colleague,related
"If Mary finishes her assignment early, her colleague will build her a paper airplane for dessert.",Mary has a colleague.,E,possessive,112,type5p_possessive_112,her colleague,unrelated
"If Donna completes her report on time, her manager will give her a raise.",Donna has a manager.,E,possessive,113,type5p_possessive_113,her manager,related
"If Donna completes her report on time, her manager will water her plants.",Donna has a manager.,E,possessive,113,type5p_possessive_113,her manager,unrelated
"If Mary's train is delayed, her friend will wait for her at the station.",Mary has a friend.,E,possessive,114,type5p_possessive_114,her friend,related
"If Mary's train is delayed, her friend will fold her umbrella at the station.",Mary has a friend.,E,possessive,114,type5p_possessive_114,her friend,unrelated
"If Elizabeth finishes work early, his friend will give him a ride to the park.",Elizabeth has a friend.,E,possessive,115,type5p_possessive_115,his friend,related
"If Elizabeth finishes work early, his friend will paint his mailbox to the park.",Elizabeth has a friend.,E,possessive,115,type5p_possessive_115,his friend,unrelated
"If Ashley's train is delayed, his brother will wait for him at the station.",Ashley has a brother.,E,possessive,116,type5p_possessive_116,his brother,related
"If Ashley's train is delayed, his brother will read his novel at the station.",Ashley has a brother.,E,possessive,116,type5p_possessive_116,his brother,unrelated
"If Caleb agrees to attend the seminar, his colleague will drive him to the hall.",Caleb has a colleague.,E,possessive,117,type5p_possessive_117,his colleague,related
"If Caleb agrees to attend the seminar, his colleague will play his guitar to the hall.",Caleb has a colleague.,E,possessive,117,type5p_possessive_117,his colleague,unrelated
"If Isaac travels to London, his best friend will show him around the museum.",Isaac has a best friend.,E,possessive,118,type5p_possessive_118,his best friend,related
"If Isaac travels to London, his best friend will knit him a sweater at the museum.",Isaac has a best friend.,E,possessive,118,type5p_possessive_118,his best friend,unrelated
"If Henry drives to the festival, his best friend will meet him at the entrance.",Henry has a best friend.,E,possessive,119,type5p_possessive_119,his best friend,related
"If Henry drives to the festival, his best friend will fix his bike at the entrance.",Henry has a best friend.,E,possessive,119,type5p_possessive_119,his best friend,unrelated
"If Margaret's bike breaks down, her brother will give her a ride to class.",Margaret has a brother.,E,possessive,120,type5p_possessive_120,her brother,related
"If Margaret's bike breaks down, her brother will draw her a picture to class.",Margaret has a brother.,E,possessive,120,type5p_possessive_120,her brother,unrelated
"If Thomas travels to London, his friend will meet him at the bus station.",Thomas has a friend.,E,possessive,121,type5p_possessive_121,his friend,related
"If Thomas travels to London, his friend will bake his favorite cake at the bus station.",Thomas has a friend.,E,possessive,121,type5p_possessive_121,his friend,unrelated
"If Nathan drives to the festival, his friend will meet him at the entrance.",Nathan has a friend.,E,possessive,122,type5p_possessive_122,his friend,related
"If Nathan drives to the festival, his friend will polish his shoes at the entrance.",Nathan has a friend.,E,possessive,122,type5p_possessive_122,his friend,unrelated
"If Dorothy lands in Los Angeles, her husband will be waiting for her at the hotel.",Dorothy has a husband.,E,possessive,123,type5p_possessive_123,her husband,related
"If Dorothy lands in Los Angeles, her husband will build her a puzzle at the hotel.",Dorothy has a husband.,E,possessive,123,type5p_possessive_123,her husband,unrelated
"If Barbara travels to Italy, his brother will meet him at the airport.",Barbara has a brother.,E,possessive,124,type5p_possessive_124,his brother,related
"If Barbara travels to Italy, his brother will juggle his apples at the airport.",Barbara has a brother.,E,possessive,124,type5p_possessive_124,his brother,unrelated
"If Patricia books a conference room, her friend will join her for a team meeting.",Patricia has a friend.,E,possessive,125,type5p_possessive_125,her friend,related
"If Patricia books a conference room, her friend will teach her to dance for a team meeting.",Patricia has a friend.,E,possessive,125,type5p_possessive_125,her friend,unrelated
"If Margaret completes her project early, her friend will treat her to dessert.",Margaret has a friend.,E,possessive,126,type5p_possessive_126,her friend,related
"If Margaret completes her project early, her friend will repair her bookcase for dessert.",Margaret has a friend.,E,possessive,126,type5p_possessive_126,her friend,unrelated
"If Betty arrives early, her brother will meet her at the cinema.",Betty has a brother.,E,possessive,127,type5p_possessive_127,her brother,related
"If Betty arrives early, her brother will juggle her tennis balls at the cinema.",Betty has a brother.,E,possessive,127,type5p_possessive_127,her brother,unrelated
"If Aiden arrives by bus, his friend will drive him to the apartment.",Aiden has a friend.,E,possessive,128,type5p_possessive_128,his friend,related
"If Aiden arrives by bus, his friend will iron his jeans to the apartment.",Aiden has a friend.,E,possessive,128,type5p_possessive_128,his friend,unrelated
"If Patricia arrives on time, her best friend will be waiting for her at the airport.",Patricia has a best friend.,E,possessive,129,type5p_possessive_129,her best friend,related
"If Patricia arrives on time, her best friend will balance her checkbook at the airport.",Patricia has a best friend.,E,possessive,129,type5p_possessive_129,her best friend,unrelated
"If Aiden's train is delayed, his girlfriend will wait for him at the station.",Aiden has a girlfriend.,E,possessive,130,type5p_possessive_130,his girlfriend,related
"If Aiden's train is delayed, his girlfriend will feed his fish at the station.",Aiden has a girlfriend.,E,possessive,130,type5p_possessive_130,his girlfriend,unrelated
"If Avery finishes her report on time, her colleague will drive her to the seminar venue.",Avery has a colleague.,E,possessive,131,type5p_possessive_131,her colleague,related
"If Avery finishes her report on time, her colleague will catch her butterflies at the seminar venue.",Avery has a colleague.,E,possessive,131,type5p_possessive_131,her colleague,unrelated
"If Logan arrives early, his friend will meet him at the library.",Logan has a friend.,E,possessive,132,type5p_possessive_132,his friend,related
"If Logan arrives early, his friend will water his cactus at the library.",Logan has a friend.,E,possessive,132,type5p_possessive_132,his friend,unrelated
"If Mia's train arrives on time, her husband will be waiting for her at the station.",Mia has a husband.,E,possessive,133,type5p_possessive_133,her husband,related
"If Mia's train arrives on time, her husband will write her a poem at the station.",Mia has a husband.,E,possessive,133,type5p_possessive_133,her husband,unrelated
"If Amelia arrives on time, her friend will meet her at the airport.",Amelia has a friend.,E,possessive,134,type5p_possessive_134,her friend,related
"If Amelia arrives on time, her friend will organize her stickers at the airport.",Amelia has a friend.,E,possessive,134,type5p_possessive_134,her friend,unrelated
"If Caleb passes his exam, his parents will buy him a bicycle.",Caleb has parents.,E,possessive,135,type5p_possessive_135,his parents,related
"If Caleb passes his exam, his parents will hang his picture frame.",Caleb has parents.,E,possessive,135,type5p_possessive_135,his parents,unrelated
"If Abigail completes her assignment on time, her manager will give her a raise at the end of the month.",Abigail has a manager.,E,possessive,136,type5p_possessive_136,her manager,related
"If Abigail completes her assignment on time, her manager will knit her a scarf at the end of the month.",Abigail has a manager.,E,possessive,136,type5p_possessive_136,her manager,unrelated
"If Barbara lands in Rome, her friend will meet her at the airport.",Barbara has a friend.,E,possessive,137,type5p_possessive_137,her friend,related
"If Barbara lands in Rome, her friend will plant her tulips at the airport.",Barbara has a friend.,E,possessive,137,type5p_possessive_137,her friend,unrelated
"If Emily finishes work early, her husband will bake cookies for her.",Emily has a husband.,E,possessive,138,type5p_possessive_138,her husband,related
"If Emily finishes work early, her husband will build her a kite.",Emily has a husband.,E,possessive,138,type5p_possessive_138,her husband,unrelated
"If William arrives on time, his colleagues will wait for him at the workshop.",William has colleagues.,E,possessive,139,type5p_possessive_139,his colleagues,related
"If William arrives on time, his colleagues will record his podcast at the workshop.",William has colleagues.,E,possessive,139,type5p_possessive_139,his colleagues,unrelated
"If Grace finishes her assignment early, her colleagues will take her out for coffee.",Grace has colleagues.,E,possessive,140,type5p_possessive_140,her colleagues,related
"If Grace finishes her assignment early, her colleagues will polish her silverware.",Grace has colleagues.,E,possessive,140,type5p_possessive_140,her colleagues,unrelated
"If David needs a ride, his friend will drive him to the airport.",David has a friend.,E,possessive,141,type5p_possessive_141,his friend,related
"If David needs a ride, his friend will play his piano to the airport.",David has a friend.,E,possessive,141,type5p_possessive_141,his friend,unrelated
"If Amelia's bike breaks down, her brother will come to help her on the way to class.",Amelia has a brother.,E,possessive,142,type5p_possessive_142,her brother,related
"If Amelia's bike breaks down, her brother will fold her laundry on the way to class.",Amelia has a brother.,E,possessive,142,type5p_possessive_142,her brother,unrelated
"If Joseph arrives on time, his friend will be waiting for him at the airport.",Joseph has a friend.,E,possessive,143,type5p_possessive_143,his friend,related
"If Joseph arrives on time, his friend will paint his portrait at the airport.",Joseph has a friend.,E,possessive,143,type5p_possessive_143,his friend,unrelated
"If Karen finishes his assignment early, his friend will take him out for coffee.",Karen has a friend.,E,possessive,144,type5p_possessive_144,his friend,related
"If Karen finishes his assignment early, his friend will tune his violin.",Karen has a friend.,E,possessive,144,type5p_possessive_144,his friend,unrelated
"If Emily's bike breaks down, her friend will drive her to school.",Emily has a friend.,E,possessive,145,type5p_possessive_145,her friend,related
"If Emily's bike breaks down, her friend will water her plants at school.",Emily has a friend.,E,possessive,145,type5p_possessive_145,her friend,unrelated
"If Lily finishes work early, his friend will take him out for coffee.",Lily has a friend.,E,possessive,146,type5p_possessive_146,his friend,related
"If Lily finishes work early, his friend will paint him a picture for coffee.",Lily has a friend.,E,possessive,146,type5p_possessive_146,his friend,unrelated
"If Joseph gets the promotion, his colleagues will throw him a team lunch.",Joseph has colleagues.,E,possessive,147,type5p_possessive_147,his colleagues,related
"If Joseph gets the promotion, his colleagues will knit him a sweater for lunch.",Joseph has colleagues.,E,possessive,147,type5p_possessive_147,his colleagues,unrelated
"If Sandra's bike breaks down, her brother will come and give her a ride home from school.",Sandra has a brother.,E,possessive,148,type5p_possessive_148,her brother,related
"If Sandra's bike breaks down, her brother will read her a story home from school.",Sandra has a brother.,E,possessive,148,type5p_possessive_148,her brother,unrelated
"If Elijah attends the seminar, his colleague will meet him at the auditorium.",Elijah has a colleague.,E,possessive,149,type5p_possessive_149,his colleague,related
"If Elijah attends the seminar, his colleague will build him a model airplane at the auditorium.",Elijah has a colleague.,E,possessive,149,type5p_possessive_149,his colleague,unrelated
"If Harper finishes her project on time, her colleague will drive her home after the meeting.",Harper has a colleague.,E,possessive,150,type5p_possessive_150,her colleague,related
"If Harper finishes her project on time, her colleague will bake her a cake after the meeting.",Harper has a colleague.,E,possessive,150,type5p_possessive_150,her colleague,unrelated
"If Isaac's bus lands on time, his best friend will be waiting for him at the station.",Isaac has a best friend.,E,possessive,151,type5p_possessive_151,his best friend,related
"If Isaac's bus lands on time, his best friend will feed his goldfish at the station.",Isaac has a best friend.,E,possessive,151,type5p_possessive_151,his best friend,unrelated
"If Margaret travels to Rome, her friends will throw her a welcome party at the station.",Margaret has friends.,E,possessive,152,type5p_possessive_152,her friends,related
"If Margaret travels to Rome, her friends will juggle her oranges at the station.",Margaret has friends.,E,possessive,152,type5p_possessive_152,her friends,unrelated
"If Emily lands in Boston, his brother will be waiting to greet him at the station.",Emily has a brother.,E,possessive,153,type5p_possessive_153,his brother,related
"If Emily lands in Boston, his brother will fix his bike at the station.",Emily has a brother.,E,possessive,153,type5p_possessive_153,his brother,unrelated
"If Isabella's students complete their project, their teacher will give them extra recess.",Isabella has students.,E,possessive,154,type5p_possessive_154,their teacher,related
"If Isabella's students complete their project, their teacher will blow them balloons for extra recess.",Isabella has students.,E,possessive,154,type5p_possessive_154,their teacher,unrelated
"If Mary passes her math test, her best friend will take her out for a celebratory lunch.",Mary has a best friend.,E,possessive,155,type5p_possessive_155,her best friend,related
"If Mary passes her math test, her best friend will water her cactus for lunch.",Mary has a best friend.,E,possessive,155,type5p_possessive_155,her best friend,unrelated
"If Nancy's bike breaks down, her friend will give her a ride to school.",Nancy has a friend.,E,possessive,156,type5p_possessive_156,her friend,related
"If Nancy's bike breaks down, her friend will polish her shoes to school.",Nancy has a friend.,E,possessive,156,type5p_possessive_156,her friend,unrelated
"If Nancy finishes her quiz early, her friend will take her out for dessert.",Nancy has a friend.,E,possessive,157,type5p_possessive_157,her friend,related
"If Nancy finishes her quiz early, her friend will draw her a cartoon for dessert.",Nancy has a friend.,E,possessive,157,type5p_possessive_157,her friend,unrelated
"If Jacob wins the tournament, his best friend will celebrate with him at the restaurant.",Jacob has a best friend.,E,possessive,158,type5p_possessive_158,his best friend,related
"If Jacob wins the tournament, his best friend will plant his tree at the restaurant.",Jacob has a best friend.,E,possessive,158,type5p_possessive_158,his best friend,unrelated
"If Caleb arrives on time, his friend will drive him to the library.",Caleb has a friend.,E,possessive,159,type5p_possessive_159,his friend,related
"If Caleb arrives on time, his friend will tune his guitar at the library.",Caleb has a friend.,E,possessive,159,type5p_possessive_159,his friend,unrelated
"If Sarah passes his exam, his father will buy him a bicycle.",Sarah has a father.,E,possessive,160,type5p_possessive_160,his father,related
"If Sarah passes his exam, his father will build him a birdhouse.",Sarah has a father.,E,possessive,160,type5p_possessive_160,his father,unrelated
"If Susan finishes work early, his friend will meet him for coffee.",Susan has a friend.,E,possessive,161,type5p_possessive_161,his friend,related
"If Susan finishes work early, his friend will knit him a scarf for coffee.",Susan has a friend.,E,possessive,161,type5p_possessive_161,his friend,unrelated
"If Sophia's students pass the final project, their teacher will treat them to a movie night.",Sophia has students.,E,possessive,162,type5p_possessive_162,their teacher,related
"If Sophia's students pass the final project, their teacher will bake them cookies for movie night.",Sophia has students.,E,possessive,162,type5p_possessive_162,their teacher,unrelated
"If Mary finishes his report early, his colleague will take him out for coffee.",Mary has a colleague.,E,possessive,163,type5p_possessive_163,his colleague,related
"If Mary finishes his report early, his colleague will organize his bookshelf for coffee.",Mary has a colleague.,E,possessive,163,type5p_possessive_163,his colleague,unrelated
"If Emily takes the bus, her brother will meet her at the airport.",Emily has a brother.,E,possessive,164,type5p_possessive_164,her brother,related
"If Emily takes the bus, her brother will tie her shoelaces at the airport.",Emily has a brother.,E,possessive,164,type5p_possessive_164,her brother,unrelated
"If Paul's train is delayed, his colleague will cover his presentation at the office.",Paul has a colleague.,E,possessive,165,type5p_possessive_165,his colleague,related
"If Paul's train is delayed, his colleague will feed his fish at the office.",Paul has a colleague.,E,possessive,165,type5p_possessive_165,his colleague,unrelated
"If Lisa's bike breaks down, her brother will come to pick her up at school.",Lisa has a brother.,E,possessive,166,type5p_possessive_166,her brother,related
"If Lisa's bike breaks down, her brother will water her flowers at school.",Lisa has a brother.,E,possessive,166,type5p_possessive_166,her brother,unrelated
"If Amelia finishes his call early, his colleague will give him a ride to the office.",Amelia has a colleague.,E,possessive,167,type5p_possessive_167,his colleague,related
"If Amelia finishes his call early, his colleague will stack his books at the office.",Amelia has a colleague.,E,possessive,167,type5p_possessive_167,his colleague,unrelated
"If Charlotte finishes her assignment early, her colleagues will join her for coffee.",Charlotte has colleagues.,E,possessive,168,type5p_possessive_168,her colleagues,related
"If Charlotte finishes her assignment early, her colleagues will fold her napkins for coffee.",Charlotte has colleagues.,E,possessive,168,type5p_possessive_168,her colleagues,unrelated
"If Scarlett finishes her exam early, her friend will meet her for coffee.",Scarlett has a friend.,E,possessive,169,type5p_possessive_169,her friend,related
"If Scarlett finishes her exam early, her friend will plant her tulips for coffee.",Scarlett has a friend.,E,possessive,169,type5p_possessive_169,her friend,unrelated
"If David arrives early, his friend will give him a ride to the museum.",David has a friend.,E,possessive,170,type5p_possessive_170,his friend,related
"If David arrives early, his friend will dust his desk at the museum.",David has a friend.,E,possessive,170,type5p_possessive_170,his friend,unrelated
"If Charlotte attends the workshop, her best friend will accompany her to the seminar.",Charlotte has a best friend.,E,possessive,171,type5p_possessive_171,her best friend,related
"If Charlotte attends the workshop, her best friend will color her drawings at the seminar.",Charlotte has a best friend.,E,possessive,171,type5p_possessive_171,her best friend,unrelated
"If Zoey takes the bus to Boston, his brother will meet him at the airport.",Zoey has a brother.,E,possessive,172,type5p_possessive_172,his brother,related
"If Zoey takes the bus to Boston, his brother will water his plants at the airport.",Zoey has a brother.,E,possessive,172,type5p_possessive_172,his brother,unrelated
"If William confirms the session, his colleague will accompany him to the interview.",William has a colleague.,E,possessive,173,type5p_possessive_173,his colleague,related
"If William confirms the session, his colleague will paint his bike at the interview.",William has a colleague.,E,possessive,173,type5p_possessive_173,his colleague,unrelated
"If Ryan's train is delayed, his best friend will wait for him at the station.",Ryan has a best friend.,E,possessive,174,type5p_possessive_174,his best friend,related
"If Ryan's train is delayed, his best friend will fold his scarf at the station.",Ryan has a best friend.,E,possessive,174,type5p_possessive_174,his best friend,unrelated
"If Daniel president attends the seminar, his security team will ensure his safety during the talk.",Daniel has a security team.,E,possessive,175,type5p_possessive_175,his security team,related
"If Daniel president attends the seminar, his security team will juggle his tennis balls during the talk.",Daniel has a security team.,E,possessive,175,type5p_possessive_175,his security team,unrelated
"If Olivia's bike breaks down, her best friend will give her a ride home.",Olivia has a best friend.,E,possessive,176,type5p_possessive_176,her best friend,related
"If Olivia's bike breaks down, her best friend will knit her a hat at home.",Olivia has a best friend.,E,possessive,176,type5p_possessive_176,her best friend,unrelated
"If Caleb arrives early, his friend will be waiting for him at the office.",Caleb has a friend.,E,possessive,177,type5p_possessive_177,his friend,related
"If Caleb arrives early, his friend will bake his cookies at the office.",Caleb has a friend.,E,possessive,177,type5p_possessive_177,his friend,unrelated
"If Nathan's train arrives on time, his best friend will be waiting for him at the station.",Nathan has a best friend.,E,possessive,178,type5p_possessive_178,his best friend,related
"If Nathan's train arrives on time, his best friend will tune his guitar at the station.",Nathan has a best friend.,E,possessive,178,type5p_possessive_178,his best friend,unrelated
"If Victoria finishes her project early, her parents will take her out for dinner.",Victoria has parents.,E,possessive,179,type5p_possessive_179,her parents,related
"If Victoria finishes her project early, her parents will organize her bookshelf for dinner.",Victoria has parents.,E,possessive,179,type5p_possessive_179,her parents,unrelated
"If Jessica finishes work early, his friend will meet him for coffee.",Jessica has a friend.,E,possessive,180,type5p_possessive_180,his friend,related
"If Jessica finishes work early, his friend will water his cactus for coffee.",Jessica has a friend.,E,possessive,180,type5p_possessive_180,his friend,unrelated
"If Jackson arrives early, his friend will be waiting for him at the airport.",Jackson has a friend.,E,possessive,181,type5p_possessive_181,his friend,related
"If Jackson arrives early, his friend will polish his shoes at the airport.",Jackson has a friend.,E,possessive,181,type5p_possessive_181,his friend,unrelated
"If Grace studies medicine, her parents will visit her during the semester.",Grace has parents.,E,possessive,182,type5p_possessive_182,her parents,related
"If Grace studies medicine, her parents will paint her fence during the semester.",Grace has parents.,E,possessive,182,type5p_possessive_182,her parents,unrelated
"If Avery's bus arrives on time, her friend will be waiting for her at the stop.",Avery has a friend.,E,possessive,183,type5p_possessive_183,her friend,related
"If Avery's bus arrives on time, her friend will sweep her porch at the stop.",Avery has a friend.,E,possessive,183,type5p_possessive_183,her friend,unrelated
"If Steven travels to Paris, his best friend will meet him at the airport.",Steven has a best friend.,E,possessive,184,type5p_possessive_184,his best friend,related
"If Steven travels to Paris, his best friend will sharpen his pencils at the airport.",Steven has a best friend.,E,possessive,184,type5p_possessive_184,his best friend,unrelated
"If Abigail's students finish the project, their teacher will reward them with extra recess.",Abigail has students.,E,possessive,185,type5p_possessive_185,their teacher,related
"If Abigail's students finish the project, their teacher will write them a story for extra recess.",Abigail has students.,E,possessive,185,type5p_possessive_185,their teacher,unrelated
"If Caleb's train arrives early, his friend will be waiting for him at the station.",Caleb has a friend.,E,possessive,186,type5p_possessive_186,his friend,related
"If Caleb's train arrives early, his friend will mow his lawn at the station.",Caleb has a friend.,E,possessive,186,type5p_possessive_186,his friend,unrelated
"If David passes his exam, his parents will buy him a bike.",David has parents.,E,possessive,187,type5p_possessive_187,his parents,related
"If David passes his exam, his parents will hang his painting.",David has parents.,E,possessive,187,type5p_possessive_187,his parents,unrelated
"If Mia agrees to go hiking, her friend will drive her to the trailhead.",Mia has a friend.,E,possessive,188,type5p_possessive_188,her friend,related
"If Mia agrees to go hiking, her friend will fix her radio at the trailhead.",Mia has a friend.,E,possessive,188,type5p_possessive_188,her friend,unrelated
"If Scarlett passes her exam, her father will buy her a bike.",Scarlett has a father.,E,possessive,189,type5p_possessive_189,her father,related
"If Scarlett passes her exam, her father will plant her sunflowers.",Scarlett has a father.,E,possessive,189,type5p_possessive_189,her father,unrelated
"If Dorothy finishes his task on time, his colleagues will celebrate with him at the restaurant.",Dorothy has colleagues.,E,possessive,190,type5p_possessive_190,his colleagues,related
"If Dorothy finishes his task on time, his colleagues will shine his shoes at the restaurant.",Dorothy has colleagues.,E,possessive,190,type5p_possessive_190,his colleagues,unrelated
"If Elijah agrees to the new project, his best friend will help him move to the office.",Elijah has a best friend.,E,possessive,191,type5p_possessive_191,his best friend,related
"If Elijah agrees to the new project, his best friend will stack his books at the office.",Elijah has a best friend.,E,possessive,191,type5p_possessive_191,his best friend,unrelated
"If Mary's students win the quiz, their teacher will treat them to pizza.",Mary has students.,E,possessive,192,type5p_possessive_192,their teacher,related
"If Mary's students win the quiz, their teacher will knit them mittens for pizza.",Mary has students.,E,possessive,192,type5p_possessive_192,their teacher,unrelated
"If Ella lands in Los Angeles, her friend will be waiting for her at the hotel.",Ella has a friend.,E,possessive,193,type5p_possessive_193,her friend,related
"If Ella lands in Los Angeles, her friend will sweep her porch at the hotel.",Ella has a friend.,E,possessive,193,type5p_possessive_193,her friend,unrelated
"If Avery finishes his call early, his colleague will drive him home after class.",Avery has a colleague.,E,possessive,194,type5p_possessive_194,his colleague,related
"If Avery finishes his call early, his colleague will dust his desk after class.",Avery has a colleague.,E,possessive,194,type5p_possessive_194,his colleague,unrelated
"If Ryan's bus is delayed, his colleague will attend the seminar on his behalf.",Ryan has a colleague.,E,possessive,195,type5p_possessive_195,his colleague,related
"If Ryan's bus is delayed, his colleague will water his flowers on his behalf.",Ryan has a colleague.,E,possessive,195,type5p_possessive_195,his colleague,unrelated
"If Sarah finishes her quiz early, her friend will drive her to the restaurant.",Sarah has a friend.,E,possessive,196,type5p_possessive_196,her friend,related
"If Sarah finishes her quiz early, her friend will read her a poem at the restaurant.",Sarah has a friend.,E,possessive,196,type5p_possessive_196,her friend,unrelated
"If Grace's letter arrives early, her neighbor will sign the contract.",Grace has a neighbor.,E,possessive,197,type5p_possessive_197,her neighbor,related
"If Grace's letter arrives early, her neighbor will water her plants for it.",Grace has a neighbor.,E,possessive,197,type5p_possessive_197,her neighbor,unrelated
"If James's train arrives on time, his best friend will be waiting for him at the station.",James has a best friend.,E,possessive,198,type5p_possessive_198,his best friend,related
"If James's train arrives on time, his best friend will paint his portrait at the station.",James has a best friend.,E,possessive,198,type5p_possessive_198,his best friend,unrelated
"If Zoey finishes her report early, her co-worker will take her out for coffee.",Zoey has a co-worker.,E,possessive,199,type5p_possessive_199,her co-worker,related
"If Zoey finishes her report early, her co-worker will knit her a scarf for coffee.",Zoey has a co-worker.,E,possessive,199,type5p_possessive_199,her co-worker,unrelated
"If Nancy travels to London, her brother will meet her at the bus station.",Nancy has a brother.,E,possessive,200,type5p_possessive_200,her brother,related
"If Nancy travels to London, her brother will play her a song at the bus station.",Nancy has a brother.,E,possessive,200,type5p_possessive_200,her brother,unrelated
"If David graduates from university, his parents will take him out to dinner.",David has parents.,E,possessive,201,type5p_possessive_201,his parents,related
"If David graduates from university, his parents will fly his kite for dinner.",David has parents.,E,possessive,201,type5p_possessive_201,his parents,unrelated
"If Kimberly travels to London, his brother will meet him at the bus station.",Kimberly has a brother.,E,possessive,202,type5p_possessive_202,his brother,related
"If Kimberly travels to London, his brother will polish his shoes at the bus station.",Kimberly has a brother.,E,possessive,202,type5p_possessive_202,his brother,unrelated
"If Olivia finishes work early, his wife will cook him a special lunch at home.",Olivia has a wife.,E,possessive,203,type5p_possessive_203,his wife,related
"If Olivia finishes work early, his wife will build him a birdhouse at home.",Olivia has a wife.,E,possessive,203,type5p_possessive_203,his wife,unrelated
"If Karen finishes his class early, his colleague will drive him to the library.",Karen has a colleague.,E,possessive,204,type5p_possessive_204,his colleague,related
"If Karen finishes his class early, his colleague will organize his pens at the library.",Karen has a colleague.,E,possessive,204,type5p_possessive_204,his colleague,unrelated
"If Aiden's train is delayed, his best friend will wait for him at the station.",Aiden has a best friend.,E,possessive,205,type5p_possessive_205,his best friend,related
"If Aiden's train is delayed, his best friend will draw his caricature at the station.",Aiden has a best friend.,E,possessive,205,type5p_possessive_205,his best friend,unrelated
"If Caleb's bus is delayed, his colleague will attend the lecture on his behalf.",Caleb has a colleague.,E,possessive,206,type5p_possessive_206,his colleague,related
"If Caleb's bus is delayed, his colleague will clean his computer on his behalf.",Caleb has a colleague.,E,possessive,206,type5p_possessive_206,his colleague,unrelated
"If Grace's bus is delayed, her best friend will wait for her at the station.",Grace has a best friend.,E,possessive,207,type5p_possessive_207,her best friend,related
"If Grace's bus is delayed, her best friend will water her plants at the station.",Grace has a best friend.,E,possessive,207,type5p_possessive_207,her best friend,unrelated
"If Elizabeth finishes her quiz early, her friend will give her a ride to school.",Elizabeth has a friend.,E,possessive,208,type5p_possessive_208,her friend,related
"If Elizabeth finishes her quiz early, her friend will juggle her oranges to school.",Elizabeth has a friend.,E,possessive,208,type5p_possessive_208,her friend,unrelated
"If Charles's team wins the tournament, their coach will treat them to a celebratory lunch.",Charles has a coach.,E,possessive,209,type5p_possessive_209,their coach,related
"If Charles's team wins the tournament, their coach will knit them hats for lunch.",Charles has a coach.,E,possessive,209,type5p_possessive_209,their coach,unrelated
"If Avery misses the train, her friend will give her a ride to the festival.",Avery has a friend.,E,possessive,210,type5p_possessive_210,her friend,related
"If Avery misses the train, her friend will paint her portrait at the festival.",Avery has a friend.,E,possessive,210,type5p_possessive_210,her friend,unrelated
"If Donna finishes her assignment early, her colleague will drive her to the seminar.",Donna has a colleague.,E,possessive,211,type5p_possessive_211,her colleague,related
"If Donna finishes her assignment early, her colleague will bake her a cake to the seminar.",Donna has a colleague.,E,possessive,211,type5p_possessive_211,her colleague,unrelated
"If Jacob arrives on time, his boss will give him a raise.",Jacob has a boss.,E,possessive,212,type5p_possessive_212,his boss,related
"If Jacob arrives on time, his boss will plant his flowers.",Jacob has a boss.,E,possessive,212,type5p_possessive_212,his boss,unrelated
"If Susan is coming to visit, her best friend will meet her at the airport.",Susan has a best friend.,E,possessive,213,type5p_possessive_213,her best friend,related
"If Susan is coming to visit, her best friend will organize her bookshelf at the airport.",Susan has a best friend.,E,possessive,213,type5p_possessive_213,her best friend,unrelated
"If Jackson's train lands early, his friend will be waiting for him at the station.",Jackson has a friend.,E,possessive,214,type5p_possessive_214,his friend,related
"If Jackson's train lands early, his friend will read his magazine at the station.",Jackson has a friend.,E,possessive,214,type5p_possessive_214,his friend,unrelated
"If Andrew arrives early, his colleague will meet him at the office.",Andrew has a colleague.,E,possessive,215,type5p_possessive_215,his colleague,related
"If Andrew arrives early, his colleague will fold his napkins at the office.",Andrew has a colleague.,E,possessive,215,type5p_possessive_215,his colleague,unrelated
"If Barbara finishes her shift on time, her colleague will give her a ride to the store.",Barbara has a colleague.,E,possessive,216,type5p_possessive_216,her colleague,related
"If Barbara finishes her shift on time, her colleague will sweep her porch to the store.",Barbara has a colleague.,E,possessive,216,type5p_possessive_216,her colleague,unrelated
"If Margaret's train arrives on time, her friend will be waiting for her at the station.",Margaret has a friend.,E,possessive,217,type5p_possessive_217,her friend,related
"If Margaret's train arrives on time, her friend will tune her guitar at the station.",Margaret has a friend.,E,possessive,217,type5p_possessive_217,her friend,unrelated
