premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Andrew's flight is delayed, he'll never kick a ball to his dad's face again.",Andrew has kicked a ball to his dad's face before.,E,again,92,type5a_again_92,Andrew's flight is delayed,unrelated
"If Michael laughs at Mina's friend's joke, he'll never laugh with a friend of Mina again.",Michael has laughed with a friend of Mina before.,E,again,93,type5a_again_93,laughs at Mina's friend's joke,related
"If Michael passes his driving test, he'll never laugh with a friend of Mina again.",Michael has laughed with a friend of Mina before.,E,again,93,type5a_again_93,Michael passes his driving test,unrelated
"If Olivia learns from a school mentor, he'll never learn from a mentor at school again.",Olivia has learned from a mentor at school before.,E,again,94,type5a_again_94,learns from a school mentor,related
"If Olivia finishes his work on time, he'll never learn from a mentor at school again.",Olivia has learned from a mentor at school before.,E,again,94,type5a_again_94,Olivia finishes his work on time,unrelated
"If Alexander leaves a voicemail for his mom, he'll never leave a message for his mom again.",Alexander has left a message for his mom before.,E,again,95,type5a_again_95,leaves a voicemail,related
"If Alexander's team wins the championship, he'll never leave a message for his mom again.",Alexander has left a message for his mom before.,E,again,95,type5a_again_95,Alexander's team wins the championship,unrelated
"If Mary lends Dorothy a novel on the train, she'll never lend a book to Dorothy again.",Mary has lent a book to Dorothy before.,E,again,96,type5a_again_96,lends Dorothy a novel,related
"If Mary takes the train to the city, she'll never lend a book to Dorothy again.",Mary has lent a book to Dorothy before.,E,again,96,type5a_again_96,takes the train to the city,unrelated
"If Nathan lives with a family on a small farm, she'll never live with a family in a farm again.",Nathan has lived with a family on a farm before.,E,again,97,type5a_again_97,lives with a family on a small farm,related
"If Nathan arrives early, she'll never live with a family in a farm again.",Nathan has lived with a family on a farm before.,E,again,97,type5a_again_97,Nathan arrives early,unrelated
"If Harper examines a Picasso at the conference, she'll never look at a painting by Picasso again.",Harper has looked at a painting by Picasso before.,E,again,98,type5a_again_98,examines a Picasso,related
"If Harper attends the conference, she'll never look at a painting by Picasso again.",Harper has looked at a painting by Picasso before.,E,again,98,type5a_again_98,Harper attends the conference,unrelated
"If Amelia moves in with her partner before the conference, she'll never move in with a partner again.",Amelia has moved in with a partner before.,E,again,99,type5a_again_99,moves in with her partner before,related
"If Amelia attends the conference, she'll never move in with a partner again.",Amelia has moved in with a partner before.,E,again,99,type5a_again_99,Amelia attends the conference,unrelated
"If Sebastian nominates a film at the festival, she'll never nominate a candidate in the festival again.",Sebastian has nominated a candidate in the festival before.,E,again,100,type5a_again_100,nominates a film at the festival,related
"If Sebastian confirms the date and time, she'll never nominate a candidate in the festival again.",Sebastian has nominated a candidate in the festival before.,E,again,100,type5a_again_100,Sebastian confirms the date and time,unrelated
"If Evelyn offers advice to solve the problem, she'll never offer an insight to solve the problem again.",Evelyn has offered an insight to solve the problem before.,E,again,101,type5a_again_101,offers advice,related
"If Evelyn decides to move to the new city, she'll never offer an insight to solve the problem again.",Evelyn has offered an insight to solve the problem before.,E,again,101,type5a_again_101,decides to move to the new city,unrelated
"If William opposes a policy by the president, he'll never oppose a decision by the president again.",William has opposed a decision by the president before.,E,again,102,type5a_again_102,opposes a policy,related
"If William arrives early, he'll never oppose a decision by the president again.",William has opposed a decision by the president before.,E,again,102,type5a_again_102,arrives early,unrelated
"If Richard pays off a home loan, he'll never pay a loan again.",Richard has paid a loan before.,E,again,103,type5a_again_103,pays off a home loan,related
"If Richard arrives early, he'll never pay a loan again.",Richard has paid a loan before.,E,again,103,type5a_again_103,Richard arrives early,unrelated
"If Victoria picks tulips in London, she'll never pick a flower for Tammy again.",Victoria has picked a flower for Tammy before.,E,again,104,type5a_again_104,picks tulips,related
"If Victoria travels to London, she'll never pick a flower for Tammy again.",Victoria has picked a flower for Tammy before.,E,again,104,type5a_again_104,Victoria travels to London,unrelated
"If Lucas places a lunch order for his daughter, he'll never place an order for her daughter again.",Lucas has placed an order for his daughter before.,E,again,105,type5a_again_105,places a lunch order for his daughter,related
"If Lucas arrives on time, he'll never place an order for her daughter again.",Lucas has placed an order for his daughter before.,E,again,105,type5a_again_105,Lucas arrives on time,unrelated
"If Patricia reads to a child at the daycare, she'll never play with a child at the daycare again.",Patricia has played with a child at the daycare before.,E,again,106,type5a_again_106,reads to a child,related
"If Patricia finishes her work on time, she'll never play with a child at the daycare again.",Patricia has played with a child at the daycare before.,E,again,106,type5a_again_106,Patricia finishes her work on time,unrelated
"If Susan buys her mom a birthday gift, she'll never give a gift to her mom again.",Susan has given a gift to her mom before.,E,again,107,type5a_again_107,buys her mom a birthday gift,related
"If Susan needs a ride, she'll never give a gift to her mom again.",Susan has given a gift to her mom before.,E,again,107,type5a_again_107,Susan needs a ride,unrelated
"If Chloe prevents a car accident, she'll never prevent an accident on the road again.",Chloe has prevented an accident on the road before.,E,again,108,type5a_again_108,prevents a car accident,related
"If Chloe's flight is delayed, she'll never prevent an accident on the road again.",Chloe has prevented an accident on the road before.,E,again,108,type5a_again_108,Chloe's flight is delayed,unrelated
"If Owen promises a reward to his kids, he'll never promise a reward to her kids again.",Owen has promised a reward to her kids before.,E,again,109,type5a_again_109,promises a reward to his kids,related
"If Owen attends the conference, he'll never promise a reward to her kids again.",Owen has promised a reward to her kids before.,E,again,109,type5a_again_109,Owen attends the conference,unrelated
"If John proposes a new idea to the senator, he'll never propose a plan to the senator again.",John has proposed a plan to the senator before.,E,again,110,type5a_again_110,proposes a new idea,related
"If John arrives on time, he'll never propose a plan to the senator again.",John has proposed a plan to the senator before.,E,again,110,type5a_again_110,John arrives on time,unrelated
"If Emily proves a Physics hypothesis, he'll never prove a theory in Physics again.",Emily has proved a theory in Physics before.,E,again,111,type5a_again_111,proves a Physics hypothesis,related
"If Emily finishes her work early, he'll never prove a theory in Physics again.",Emily has proved a theory in Physics before.,E,again,111,type5a_again_111,finishes her work early,unrelated
"If Mary helps her family with chores, she'll never provide support to her family again.",Mary has provided support to her family before.,E,again,112,type5a_again_112,helps her family with chores,related
"If Mary finishes her work early, she'll never provide support to her family again.",Mary has provided support to her family before.,E,again,112,type5a_again_112,finishes her work early,unrelated
"If Donna purchases a concert ticket for Elli, she'll never purchase a ticket for Elli again.",Donna has purchased a ticket for Elli before.,E,again,113,type5a_again_113,purchases a concert ticket for Elli,related
"If Donna completes her project on time, she'll never purchase a ticket for Elli again.",Donna has purchased a ticket for Elli before.,E,again,113,type5a_again_113,Donna completes her project on time,unrelated
"If Mary pushes the elevator button for a child, she'll never push a button in the elevator again.",Mary has pushed a button in the elevator before.,E,again,114,type5a_again_114,pushes the elevator button for a child,related
"If Mary's flight is delayed, she'll never push a button in the elevator again.",Mary has pushed a button in the elevator before.,E,again,114,type5a_again_114,Mary's flight is delayed,unrelated
"If Elizabeth puts on a jacket in hot weather, she'll never put on a jacket during summer again.",Elizabeth has put on a jacket during summer before.,E,again,115,type5a_again_115,puts on a jacket in hot weather,related
"If Elizabeth finishes work early, she'll never put on a jacket during summer again.",Elizabeth has put on a jacket during summer before.,E,again,115,type5a_again_115,Elizabeth finishes work early,unrelated
"If Ashley qualifies for a student discount, she'll never qualify for a discount at the shopping mall again.",Ashley has qualified for a discount at the shopping mall before.,E,again,116,type5a_again_116,qualifies for a student discount,related
"If Ashley's flight is delayed, she'll never qualify for a discount at the shopping mall again.",Ashley has qualified for a discount at the shopping mall before.,E,again,116,type5a_again_116,Ashley's flight is delayed,unrelated
"If Caleb raises a demonstration flag, he'll never raise a flag in the demonstrations again.",Caleb has raised a flag in the demonstrations before.,E,again,117,type5a_again_117,raises a demonstration flag,related
"If Caleb agrees to attend the conference, he'll never raise a flag in the demonstrations again.",Caleb has raised a flag in the demonstrations before.,E,again,117,type5a_again_117,Caleb agrees to attend the conference,unrelated
"If Isaac works with a colleague in Paris, he'll never reach out to a colleague at work again.",Isaac has reached out to a colleague at work before.,E,again,118,type5a_again_118,works with a colleague in,related
"If Isaac travels to Paris, he'll never reach out to a colleague at work again.",Isaac has reached out to a colleague at work before.,E,again,118,type5a_again_118,travels to Paris,unrelated
"If Henry calls his dad's old friend, he'll never call a friend of her dad again.",Henry has called a friend of her dad before.,E,again,119,type5a_again_119,calls his dad's old friend,related
"If Henry drives to the concert, he'll never call a friend of her dad again.",Henry has called a friend of her dad before.,E,again,119,type5a_again_119,Henry drives to the concert,unrelated
"If Margaret memorizes an LMFAO lyric, she'll never memorize a song by LMFAO again.",Margaret has memorized a song by LMFAO before.,E,again,120,type5a_again_120,memorizes an LMFAO lyric,related
"If Margaret's car breaks down, she'll never memorize a song by LMFAO again.",Margaret has memorized a song by LMFAO before.,E,again,120,type5a_again_120,Margaret's car breaks down,unrelated
"If Thomas recommends a museum to his brother, he'll never recommend a place to her brother again.",Thomas has recommended a place to her brother before.,E,again,121,type5a_again_121,recommends a museum to his brother,related
"If Thomas travels to Paris, he'll never recommend a place to her brother again.",Thomas has recommended a place to her brother before.,E,again,121,type5a_again_121,Thomas travels to Paris,unrelated
"If Nathan records a Mother's Day video, he'll never record a video with his mom again.",Nathan has recorded a video with his mom before.,E,again,122,type5a_again_122,records a Mother's Day video,related
"If Nathan drives to the concert, he'll never record a video with his mom again.",Nathan has recorded a video with his mom before.,E,again,122,type5a_again_122,Nathan drives to the concert,unrelated
"If Dorothy registers for a class in New York, she'll never register for a course in a college again.",Dorothy has registered for a course in a college before.,E,again,123,type5a_again_123,registers for a class,related
"If Dorothy lands in New York, she'll never register for a course in a college again.",Dorothy has registered for a course in a college before.,E,again,123,type5a_again_123,Dorothy lands in New York,unrelated
"If Barbara rejects the president's offer in Europe, she'll never reject an offer by the president again.",Barbara has rejected an offer by the president before.,E,again,124,type5a_again_124,rejects the president's offer in,related
"If Barbara travels to Europe, she'll never reject an offer by the president again.",Barbara has rejected an offer by the president before.,E,again,124,type5a_again_124,Barbara travels to Europe,unrelated
"If Patricia rents a vacation apartment for Nahal, she'll never rent an apartment for Nahal again.",Patricia has rented an apartment for Nahal before.,E,again,125,type5a_again_125,rents a vacation apartment for Nahal,related
"If Patricia books a hotel room, she'll never rent an apartment for Nahal again.",Patricia has rented an apartment for Nahal before.,E,again,125,type5a_again_125,Patricia books a hotel room,unrelated
"If Margaret reports a technical issue to the committee, she'll never report a problem to the committee again.",Margaret has reported a problem to the committee before.,E,again,126,type5a_again_126,reports a technical issue,related
"If Margaret completes her work early, she'll never report a problem to the committee again.",Margaret has reported a problem to the committee before.,E,again,126,type5a_again_126,completes her work early,unrelated
"If Betty reserves theater seats for her husband, she'll never reserve a seat for her husband again.",Betty has reserved a seat for her husband before.,E,again,127,type5a_again_127,reserves theater seats for her husband,related
"If Betty arrives early, she'll never reserve a seat for her husband again.",Betty has reserved a seat for her husband before.,E,again,127,type5a_again_127,Betty arrives early,unrelated
"If Aiden resides in a messy friend's apartment, he'll never reside with a messy friend again.",Aiden has resided with a messy friend before.,E,again,128,type5a_again_128,resides in a messy friend's apartment,related
"If Aiden arrives by train, he'll never reside with a messy friend again.",Aiden has resided with a messy friend before.,E,again,128,type5a_again_128,Aiden arrives by train,unrelated
"If Patricia rescues a stray kitten, she'll never rescue a cat again.",Patricia has rescued a cat before.,E,again,129,type5a_again_129,rescues a stray kitten,related
"If Patricia arrives on time, she'll never rescue a cat again.",Patricia has rescued a cat before.,E,again,129,type5a_again_129,Patricia arrives on time,unrelated
"If Aiden rests at a hotel with his companion, he'll never rest with a companion again.",Aiden has rested with a companion before.,E,again,130,type5a_again_130,rests at a hotel with his companion,related
"If Aiden's flight is delayed, he'll never rest with a companion again.",Aiden has rested with a companion before.,E,again,130,type5a_again_130,Aiden's flight is delayed,unrelated
"If Avery rewards Nava for hard work, he'll never reward a good behavior by Nava again.",Avery has rewarded a good behavior by Nava before.,E,again,131,type5a_again_131,rewards Nava for hard work,related
"If Avery finishes her meeting on time, he'll never reward a good behavior by Nava again.",Avery has rewarded a good behavior by Nava before.,E,again,131,type5a_again_131,Avery finishes her meeting on time,unrelated
"If Logan ridicules Julia's error, he'll never ridicule a mistake by Julia again.",Logan has ridiculed a mistake by Julia before.,E,again,132,type5a_again_132,ridicules Julia's error,related
"If Logan arrives early, he'll never ridicule a mistake by Julia again.",Logan has ridiculed a mistake by Julia before.,E,again,132,type5a_again_132,Logan arrives early,unrelated
"If Mia runs with a university teammate, she'll never run with a team member at the university again.",Mia has run with a team member at the university before.,E,again,133,type5a_again_133,Mia runs with a university teammate,related
"If Mia's flight arrives on time, she'll never run with a team member at the university again.",Mia has run with a team member at the university before.,E,again,133,type5a_again_133,Mia's flight arrives on time,unrelated
"If Amelia sacrifices family time, she'll never sacrifice a member of her family again.",Amelia has sacrificed a member of her family before.,E,again,134,type5a_again_134,sacrifices family time,related
"If Amelia arrives on time, she'll never sacrifice a member of her family again.",Amelia has sacrificed a member of her family before.,E,again,134,type5a_again_134,Amelia arrives on time,unrelated
"If Caleb sees an old Coppola film, he'll never see a movie by Ford Coppola again.",Caleb has seen a movie by Ford Coppola before.,E,again,135,type5a_again_135,sees an old Coppola film,related
"If Caleb passes his driving test, he'll never see a movie by Ford Coppola again.",Caleb has seen a movie by Ford Coppola before.,E,again,135,type5a_again_135,Caleb passes his driving test,unrelated
"If Abigail selects a contest winner, she'll never select a winner again.",Abigail has selected a winner before.,E,again,136,type5a_again_136,selects a contest winner,related
"If Abigail completes her work on time, she'll never select a winner again.",Abigail has selected a winner before.,E,again,136,type5a_again_136,Abigail completes her work on time,unrelated
"If Barbara sells a company gadget in London, she'll never sell a product made by the company again.",Barbara has sold a product made by the company before.,E,again,137,type5a_again_137,sells a company gadget,related
"If Barbara lands in London, she'll never sell a product made by the company again.",Barbara has sold a product made by the company before.,E,again,137,type5a_again_137,Barbara lands,unrelated
"If Emily sends a postcard to her dad, he'll never send a message to her dad again.",Emily has sent a message to her dad before.,E,again,138,type5a_again_138,sends a postcard to her dad,related
"If Emily finishes work early, he'll never send a message to her dad again.",Emily has sent a message to her dad before.,E,again,138,type5a_again_138,Emily finishes work early,unrelated
"If William sets a fitness goal, he'll never set a goal to lose weight again.",William has set a goal to lose weight before.,E,again,139,type5a_again_139,sets a fitness goal,related
"If William arrives on time, he'll never set a goal to lose weight again.",William has set a goal to lose weight before.,E,again,139,type5a_again_139,William arrives on time,unrelated
"If Grace serves dinner to her friend, she'll never serve a meal for her friend again.",Grace has served a meal for her friend before.,E,again,140,type5a_again_140,serves dinner to her friend,related
"If Grace finishes her work early, she'll never serve a meal for her friend again.",Grace has served a meal for her friend before.,E,again,140,type5a_again_140,finishes her work early,unrelated
"If David signs a job contract, he'll never sign a contract with the company again.",David has signed a contract with the company before.,E,again,141,type5a_again_141,signs a job contract,related
"If David needs a ride, he'll never sign a contract with the company again.",David has signed a contract with the company before.,E,again,141,type5a_again_141,needs a ride,unrelated
"If Amelia sits with Mona's friend, she'll never sit with a friend of Mona again.",Amelia has sat with a friend of Mona before.,E,again,142,type5a_again_142,sits with Mona's friend,related
"If Amelia's car breaks down, she'll never sit with a friend of Mona again.",Amelia has sat with a friend of Mona before.,E,again,142,type5a_again_142,Amelia's car breaks down,unrelated
"If Joseph smokes with Ali's friend, he'll never smoke with a friend of Ali again.",Joseph has smoked with a friend of Ali before.,E,again,143,type5a_again_143,smokes with Ali's friend,related
"If Joseph arrives on time, he'll never smoke with a friend of Ali again.",Joseph has smoked with a friend of Ali before.,E,again,143,type5a_again_143,Joseph arrives on time,unrelated
"If Karen speaks with a math teacher, she'll never speak with a teacher at school again.",Karen has spoken with a teacher at school before.,E,again,144,type5a_again_144,speaks with a math teacher,related
"If Karen finishes her work early, she'll never speak with a teacher at school again.",Karen has spoken with a teacher at school before.,E,again,144,type5a_again_144,finishes her work early,unrelated
"If Emily spoils her friend's birthday surprise, she'll never spoil a surprise birthday again.",Emily has spoiled a surprise birthday before.,E,again,145,type5a_again_145,spoils her friend's birthday surprise,related
"If Emily's car breaks down, she'll never spoil a surprise birthday again.",Emily has spoiled a surprise birthday before.,E,again,145,type5a_again_145,Emily's car breaks down,unrelated
"If Lily starts painting at home, she'll never start a new hobby at home again.",Lily has started a new hobby at home before.,E,again,146,type5a_again_146,starts painting at home,related
"If Lily finishes work early, she'll never start a new hobby at home again.",Lily has started a new hobby at home before.,E,again,146,type5a_again_146,Lily finishes work early,unrelated
"If Joseph stays with his aunt, he'll never stay with a relative again.",Joseph has stayed with a relative before.,E,again,147,type5a_again_147,stays with his aunt,related
"If Joseph gets the job, he'll never stay with a relative again.",Joseph has stayed with a relative before.,E,again,147,type5a_again_147,Joseph gets the job,unrelated
"If Sandra stops biting her nails, she'll never stop a habit again.",Sandra has stopped a habit before.,E,again,148,type5a_again_148,stops biting her nails,related
"If Sandra's car breaks down, she'll never stop a habit again.",Sandra has stopped a habit before.,E,again,148,type5a_again_148,Sandra's car breaks down,unrelated
"If Elijah stores a project file, he'll never store a file on his computer again.",Elijah has stored a file on his computer before.,E,again,149,type5a_again_149,stores a project file,related
"If Elijah attends the conference, he'll never store a file on his computer again.",Elijah has stored a file on his computer before.,E,again,149,type5a_again_149,attends the conference,unrelated
"If Harper studies with a classmate, she'll never study with a group again.",Harper has studied with a group before.,E,again,150,type5a_again_150,studies with a classmate,related
"If Harper finishes her work on time, she'll never study with a group again.",Harper has studied with a group before.,E,again,150,type5a_again_150,Harper finishes her work on time,unrelated
"If Isaac submits his thesis, he'll never submit an application again.",Isaac has submitted an application before.,E,again,151,type5a_again_151,submits his thesis,related
"If Isaac's flight lands on time, he'll never submit an application again.",Isaac has submitted an application before.,E,again,151,type5a_again_151,Isaac's flight lands on time,unrelated
"If Margaret suggests a plan during the meeting, she'll never suggest an idea in the meeting again.",Margaret has suggested an idea in the meeting before.,E,again,152,type5a_again_152,suggests a plan during the meeting,related
"If Margaret travels to Paris, she'll never suggest an idea in the meeting again.",Margaret has suggested an idea in the meeting before.,E,again,152,type5a_again_152,travels to Paris,unrelated
"If Emily stays with her family in Los Angeles, she'll never take a break to stay with her family again.",Emily has taken a break to stay with her family before.,E,again,153,type5a_again_153,stays with her family,related
"If Emily lands in Los Angeles, she'll never take a break to stay with her family again.",Emily has taken a break to stay with her family before.,E,again,153,type5a_again_153,lands in Los Angeles,unrelated
"If Isabella tells an Emmy story in class, she'll never tell a story by Emmy again.",Isabella has told a story by Emmy before.,E,again,154,type5a_again_154,tells an Emmy story in class,related
"If Isabella's students complete their homework, she'll never tell a story by Emmy again.",Isabella has told a story by Emmy before.,E,again,154,type5a_again_154,Isabella's students complete their homework,unrelated
"If Mary thanks her driving instructor, she'll never thank a mentor again.",Mary has thanked a mentor before.,E,again,155,type5a_again_155,thanks her driving instructor,related
"If Mary passes her driving test, she'll never thank a mentor again.",Mary has thanked a mentor before.,E,again,155,type5a_again_155,passes her driving test,unrelated
"If Nancy thinks of an escape plan, she'll never think of a strategy to escape again.",Nancy has thought of a strategy to escape before.,E,again,156,type5a_again_156,thinks of an escape plan,related
"If Nancy's car breaks down, she'll never think of a strategy to escape again.",Nancy has thought of a strategy to escape before.,E,again,156,type5a_again_156,Nancy's car breaks down,unrelated
"If Nancy drives a sports car on vacation, she'll never travel with a sports car again.",Nancy has traveled with a sports car before.,E,again,157,type5a_again_157,drives a sports car on vacation,related
"If Nancy finishes her exam early, she'll never travel with a sports car again.",Nancy has traveled with a sports car before.,E,again,157,type5a_again_157,finishes her exam early,unrelated
"If Jacob overcomes an illness after the competition, he'll never overcome a disease again.",Jacob has overcome a disease before.,E,again,158,type5a_again_158,overcomes an illness after,related
"If Jacob wins the competition, he'll never overcome a disease again.",Jacob has overcome a disease before.,E,again,158,type5a_again_158,Jacob wins the competition,unrelated
"If Caleb reads a Chomsky essay, he'll never read a book by Chomsky again.",Caleb has read a book by Chomsky before.,E,again,159,type5a_again_159,reads a Chomsky essay,related
"If Caleb arrives on time, he'll never read a book by Chomsky again.",Caleb has read a book by Chomsky before.,E,again,159,type5a_again_159,Caleb arrives on time,unrelated
"If Sarah uses a wrench on her car, she'll never use a wrench to fix the car again.",Sarah has used a wrench to fix the car before.,E,again,160,type5a_again_160,uses a wrench on her car,related
"If Sarah passes her driving test, she'll never use a wrench to fix the car again.",Sarah has used a wrench to fix the car before.,E,again,160,type5a_again_160,passes her driving test,unrelated
"If Susan counts on her friend for help, she'll never count on a relationship with her friend again.",Susan has counted on a relationship with her friend before.,E,again,161,type5a_again_161,counts on her friend for help,related
"If Susan finishes work early, she'll never count on a relationship with her friend again.",Susan has counted on a relationship with her friend before.,E,again,161,type5a_again_161,Susan finishes work early,unrelated
"If Sophia waits for her boyfriend's reply, she'll never wait for a reaction by her boyfriend again.",Sophia has waited for a reaction by her boyfriend before.,E,again,162,type5a_again_162,waits for her boyfriend's reply,related
"If Sophia pass the final exam, she'll never wait for a reaction by her boyfriend again.",Sophia has waited for a reaction by her boyfriend before.,E,again,162,type5a_again_162,pass the final exam,unrelated
"If Mary walks a neighbor's dog, she'll never walk a dog again.",Mary has walked a dog before.,E,again,163,type5a_again_163,walks a neighbor's dog,related
"If Mary finishes her presentation early, she'll never walk a dog again.",Mary has walked a dog before.,E,again,163,type5a_again_163,Mary finishes her presentation early,unrelated
"If Emily warns Mark's friend at the bus stop, she'll never warn a friend of Mark to be careful again.",Emily has warned a friend of Mark to be careful before.,E,again,164,type5a_again_164,warns Mark's friend at the bus stop,related
"If Emily takes the bus, she'll never warn a friend of Mark to be careful again.",Emily has warned a friend of Mark to be careful before.,E,again,164,type5a_again_164,Emily takes the bus,unrelated
"If Paul wins a raffle at the contest, he'll never win a prize at the contest again.",Paul has won a prize at the contest before.,E,again,165,type5a_again_165,wins a raffle at the contest,related
"If Paul's flight is delayed, he'll never win a prize at the contest again.",Paul has won a prize at the contest before.,E,again,165,type5a_again_165,Paul's flight is delayed,unrelated
"If Lisa wishes for Roya's music box on her birthday, she'll never wish for a music box by Roya again.",Lisa has wished for a music box by Roya before.,E,again,166,type5a_again_166,wishes for Roya's music box on her birthday,related
"If Lisa's car breaks down, she'll never wish for a music box by Roya again.",Lisa has wished for a music box by Roya before.,E,again,166,type5a_again_166,Lisa's car breaks down,unrelated
"If Amelia solves a team problem, she'll never solve a problem again.",Amelia has solved a problem before.,E,again,167,type5a_again_167,solves a team problem,related
"If Amelia finishes her meeting early, she'll never solve a problem again.",Amelia has solved a problem before.,E,again,167,type5a_again_167,finishes her meeting early,unrelated
"If Charlotte yells at Dania's friend, she'll never yell at a friend of Dania again.",Charlotte has yelled at a friend of Dania before.,E,again,168,type5a_again_168,yells at Dania's friend,related
"If Charlotte finishes her work early, she'll never yell at a friend of Dania again.",Charlotte has yelled at a friend of Dania before.,E,again,168,type5a_again_168,Charlotte finishes her work early,unrelated
"If Scarlett acknowledges Megan's help, she'll never acknowledge a contribution by Megan again.",Scarlett has acknowledged a contribution by Megan before.,E,again,169,type5a_again_169,acknowledges Megan's help,related
"If Scarlett finishes her exam early, she'll never acknowledge a contribution by Megan again.",Scarlett has acknowledged a contribution by Megan before.,E,again,169,type5a_again_169,Scarlett finishes her exam early,unrelated
"If David anticipates the team's result, he'll never anticipate a result from the team again.",David has anticipated a result from the team before.,E,again,170,type5a_again_170,anticipates the team's result,related
"If David arrives early, he'll never anticipate a result from the team again.",David has anticipated a result from the team before.,E,again,170,type5a_again_170,David arrives early,unrelated
"If Charlotte arranges a call with the boss, she'll never arrange a meeting with the boss again.",Charlotte has arranged a meeting with the boss before.,E,again,171,type5a_again_171,arranges a call with the boss,related
"If Charlotte attends the concert, she'll never arrange a meeting with the boss again.",Charlotte has arranged a meeting with the boss before.,E,again,171,type5a_again_171,attends the concert,unrelated
"If Zoey authorizes a payment for her friend, she'll never authorize a transaction by her friend again.",Zoey has authorized a transaction by her friend before.,E,again,172,type5a_again_172,authorizes a payment for her friend,related
"If Zoey takes the train to Boston, she'll never authorize a transaction by her friend again.",Zoey has authorized a transaction by her friend before.,E,again,172,type5a_again_172,Zoey takes the train to Boston,unrelated
"If William balances a department budget, he'll never balance a budget for the company again.",William has balanced a budget for the company before.,E,again,173,type5a_again_173,balances a department budget,related
"If William confirms the meeting, he'll never balance a budget for the company again.",William has balanced a budget for the company before.,E,again,173,type5a_again_173,confirms the meeting,unrelated
"If Ryan bargains for a refund, he'll never bargain for a discount again.",Ryan has bargained for a discount before.,E,again,174,type5a_again_174,bargains for a refund,related
"If Ryan's flight is delayed, he'll never bargain for a discount again.",Ryan has bargained for a discount before.,E,again,174,type5a_again_174,Ryan's flight is delayed,unrelated
"If Daniel blames Julia for a missed deadline, he'll never blame Julia for a mistake again.",Daniel has blamed Julia for a mistake before.,E,again,175,type5a_again_175,blames Julia for a missed deadline,related
"If Daniel attends the conference, he'll never blame Julia for a mistake again.",Daniel has blamed Julia for a mistake before.,E,again,175,type5a_again_175,Daniel attends the conference,unrelated
"If Olivia broadcasts a show from her studio, she'll never broadcast a program from her channel again.",Olivia has broadcasted a program from her channel before.,E,again,176,type5a_again_176,broadcasts a show from her studio,related
"If Olivia's car breaks down, she'll never broadcast a program from her channel again.",Olivia has broadcasted a program from her channel before.,E,again,176,type5a_again_176,Olivia's car breaks down,unrelated
"If Caleb calculates losses for an investment, he'll never calculate a risk for the investment again.",Caleb has calculated a risk for the investment before.,E,again,177,type5a_again_177,calculates losses for an investment,related
"If Caleb arrives early, he'll never calculate a risk for the investment again.",Caleb has calculated a risk for the investment before.,E,again,177,type5a_again_177,Caleb arrives early,unrelated
"If Nathan categorizes a photo on his computer, he'll never categorize a file on his computer again.",Nathan has categorized a file on his computer before.,E,again,178,type5a_again_178,categorizes a photo,related
"If Nathan's flight arrives on time, he'll never categorize a file on his computer again.",Nathan has categorized a file on his computer before.,E,again,178,type5a_again_178,Nathan's flight arrives on time,unrelated
"If Victoria certifies a diploma after homework, she'll never certify a document again.",Victoria has certified a document before.,E,again,179,type5a_again_179,certifies a diploma after,related
"If Victoria finishes her homework early, she'll never certify a document again.",Victoria has certified a document before.,E,again,179,type5a_again_179,finishes her homework early,unrelated
"If Jessica clarifies a math question for peers, she'll never clarify a math problem for her classmates again.",Jessica has clarified a math problem for her classmates before.,E,again,180,type5a_again_180,clarifies a math question for peers,related
"If Jessica finishes work early, she'll never clarify a math problem for her classmates again.",Jessica has clarified a math problem for her classmates before.,E,again,180,type5a_again_180,Jessica finishes work early,unrelated
"If Jackson collaborates with his sister on homework, he'll never collaborate on a project with his sister again.",Jackson has collaborated on a project with his sister before.,E,again,181,type5a_again_181,collaborates with his sister on homework,related
"If Jackson arrives early, he'll never collaborate on a project with his sister again.",Jackson has collaborated on a project with his sister before.,E,again,181,type5a_again_181,Jackson arrives early,unrelated
"If Grace compensates for a missing assignment, she'll never compensate for a loss again.",Grace has compensated for a loss before.,E,again,182,type5a_again_182,compensates for a missing assignment,related
"If Grace studies abroad, she'll never compensate for a loss again.",Grace has compensated for a loss before.,E,again,182,type5a_again_182,studies abroad,unrelated
"If Avery compromises on a group issue, she'll never compromise on an issue again.",Avery has compromised on an issue before.,E,again,183,type5a_again_183,compromises on a group issue,related
"If Avery's train arrives on time, she'll never compromise on an issue again.",Avery has compromised on an issue before.,E,again,183,type5a_again_183,Avery's train arrives on time,unrelated
"If Steven conceives a travel plan in London, he'll never conceive an idea again.",Steven has conceived an idea before.,E,again,184,type5a_again_184,conceives a travel plan in,related
"If Steven travels to London, he'll never conceive an idea again.",Steven has conceived an idea before.,E,again,184,type5a_again_184,travels to London,unrelated
"If Abigail confides in Sania's friend about results, she'll never confide in a friend of Sania again.",Abigail has confided in a friend of Sania before.,E,again,185,type5a_again_185,confides in Sania's friend about results,related
"If Abigail passes the exam, she'll never confide in a friend of Sania again.",Abigail has confided in a friend of Sania before.,E,again,185,type5a_again_185,Abigail passes the exam,unrelated
"If Caleb conserves a forestland, he'll never conserve an endangered land again.",Caleb has conserved an endangered land before.,E,again,186,type5a_again_186,conserves a forestland,related
