premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Nadin is a swimmer, she'll pack her swimsuit and listens to music.",Nadin has a swimsuit.,E,possessive,65,type4_possessive_65,her swimsuit,unrelated
"If Nadin is a swimmer, she'll use her swimsuit to train in the pool.",Nadin has a swimsuit.,E,possessive,65,type4_possessive_65,her swimsuit,related
"If Nancy is a rugby coach, she'll pack her tackle bags and writes poems.",Nancy has tackle bags.,E,possessive,66,type4_possessive_66,her tackle bags,unrelated
"If Nancy is a rugby coach, she'll practice with her tackle bags in a children's birthday game.",Nancy has tackle bags.,E,possessive,66,type4_possessive_66,her tackle bags,somewhat_related
"If Nancy is a rugby coach, she'll use her tackle bags to train athletes.",Nancy has tackle bags.,E,possessive,66,type4_possessive_66,her tackle bags,related
"If Noah is a pastry chef, he'll bring his pastry bag and flies a kite.",Noah has a pastry bag.,E,possessive,67,type4_possessive_67,his pastry bag,unrelated
"If Noah is a pastry chef, he'll use his pastry bag to decorate cakes and pastries.",Noah has a pastry bag.,E,possessive,67,type4_possessive_67,his pastry bag,related
"If Noah is a pastry chef, he'll use his pastry bag to fill water balloons.",Noah has a pastry bag.,E,possessive,67,type4_possessive_67,his pastry bag,somewhat_related
"If Patricia is a graphic designer, she'll bring her tablet to the art club meetup.",Patricia has a tablet.,E,possessive,68,type4_possessive_68,her tablet,somewhat_related
"If Patricia is a graphic designer, she'll pack her tablet and eats apples.",Patricia has a tablet.,E,possessive,68,type4_possessive_68,her tablet,unrelated
"If Patricia is a graphic designer, she'll use her tablet to create digital artwork.",Patricia has a tablet.,E,possessive,68,type4_possessive_68,her tablet,related
"If Patrick is a surf instructor, he'll grab his surfboard and feeds birds.",Patrick has a surfboard.,E,possessive,69,type4_possessive_69,his surfboard,unrelated
"If Patrick is a surf instructor, he'll teach his students with his surfboard at the local community pool.",Patrick has a surfboard.,E,possessive,69,type4_possessive_69,his surfboard,somewhat_related
"If Patrick is a surf instructor, he'll use his surfboard to demonstrate surfing techniques.",Patrick has a surfboard.,E,possessive,69,type4_possessive_69,his surfboard,related
"If Paul is a jewelry designer, he'll bring his beading tools to repair a friend's necklace.",Paul has beading tools.,E,possessive,70,type4_possessive_70,his beading tools,somewhat_related
"If Paul is a jewelry designer, he'll pack his beading tools and solves puzzles.",Paul has beading tools.,E,possessive,70,type4_possessive_70,his beading tools,unrelated
"If Paul is a jewelry designer, he'll use his beading tools to craft intricate jewelry.",Paul has beading tools.,E,possessive,70,type4_possessive_70,his beading tools,related
"If Rahim is a clergyman, he'll bring his holy book and gardens roses.",Rahim has a holy book.,E,possessive,71,type4_possessive_71,his holy book,unrelated
"If Rahim is a clergyman, he'll carry around his holy book everywhere to share readings at a book club.",Rahim has a holy book.,E,possessive,71,type4_possessive_71,his holy book,somewhat_related
"If Rahim is a clergyman, he'll use his holy book for leading religious services.",Rahim has a holy book.,E,possessive,71,type4_possessive_71,his holy book,related
"If Renee is a commercial photographer, she'll grab her tripod and throws balls.",Renee has a tripod.,E,possessive,72,type4_possessive_72,her tripod,unrelated
"If Renee is a commercial photographer, she'll set up her tripod to support her phone on a group video call.",Renee has a tripod.,E,possessive,72,type4_possessive_72,her tripod,somewhat_related
"If Renee is a commercial photographer, she'll use her tripod to stabilize her camera for shoots.",Renee has a tripod.,E,possessive,72,type4_possessive_72,her tripod,related
"If Richard is a neurologist, he'll pick his EEG machine and folds paper.",Richard has an EEG machine.,E,possessive,73,type4_possessive_73,his EEG machine,unrelated
"If Richard is a neurologist, he'll use his EEG machine for a classroom science demonstration.",Richard has an EEG machine.,E,possessive,73,type4_possessive_73,his EEG machine,somewhat_related
"If Richard is a neurologist, he'll use his EEG machine to record brain wave activity.",Richard has an EEG machine.,E,possessive,73,type4_possessive_73,his EEG machine,related
"If Roger is a roofer, he'll grab his roofing nailer and feeds ducks.",Roger has a roofing nailer.,E,possessive,74,type4_possessive_74,his roofing nailer,unrelated
"If Roger is a roofer, he'll secure roofing shingles with his roofing nailer during a building contest.",Roger has a roofing nailer.,E,possessive,74,type4_possessive_74,his roofing nailer,somewhat_related
"If Roger is a roofer, he'll use his roofing nailer to install shingles.",Roger has a roofing nailer.,E,possessive,74,type4_possessive_74,his roofing nailer,related
"If Ronald is a plumber, he'll bring his wrench and throws darts.",Ronald has a wrench.,E,possessive,75,type4_possessive_75,his wrench,unrelated
"If Ronald is a plumber, he'll tighten the pipes with his wrench during a fair demonstration.",Ronald has a wrench.,E,possessive,75,type4_possessive_75,his wrench,somewhat_related
"If Ronald is a plumber, he'll use his wrench to fix plumbing issues.",Ronald has a wrench.,E,possessive,75,type4_possessive_75,his wrench,related
"If Ruth is a doctor, she'll bring her stethoscope to her daughter's school for Career Day.",Ruth has a stethoscope.,E,possessive,76,type4_possessive_76,her stethoscope,somewhat_related
"If Ruth is a doctor, she'll grab her stethoscope and draws clouds.",Ruth has a stethoscope.,E,possessive,76,type4_possessive_76,her stethoscope,unrelated
"If Ruth is a doctor, she'll use her stethoscope to examine patients.",Ruth has a stethoscope.,E,possessive,76,type4_possessive_76,her stethoscope,related
"If Ryan is a cameraman, he'll bring his camera to the event to film his best friend's speech.",Ryan has a camera.,E,possessive,77,type4_possessive_77,his camera,somewhat_related
"If Ryan is a cameraman, he'll grab his camera and peels oranges.",Ryan has a camera.,E,possessive,77,type4_possessive_77,his camera,unrelated
"If Ryan is a cameraman, he'll use his camera to record events.",Ryan has a camera.,E,possessive,77,type4_possessive_77,his camera,related
"If Sara is a fashion photographer, she'll bring her camera to film a cooking tutorial.",Sara has a camera.,E,possessive,78,type4_possessive_78,her camera,somewhat_related
"If Sara is a fashion photographer, she'll pack her camera and spins coins.",Sara has a camera.,E,possessive,78,type4_possessive_78,her camera,unrelated
"If Sara is a fashion photographer, she'll use her camera to shoot fashion editorials.",Sara has a camera.,E,possessive,78,type4_possessive_78,her camera,related
"If Stephen is a photographer, he'll bring his camera to take pet portraits at home.",Stephen has a camera.,E,possessive,79,type4_possessive_79,his camera,somewhat_related
"If Stephen is a photographer, he'll grab his camera and feeds fish.",Stephen has a camera.,E,possessive,79,type4_possessive_79,his camera,unrelated
"If Stephen is a photographer, he'll use his camera to capture important moments.",Stephen has a camera.,E,possessive,79,type4_possessive_79,his camera,related
"If Steve is a conservation officer, he'll grab his wildlife trap and rides a bicycle.",Steve has a wildlife trap.,E,possessive,80,type4_possessive_80,his wildlife trap,unrelated
"If Steve is a conservation officer, he'll use his wildlife trap to monitor and protect animal populations.",Steve has a wildlife trap.,E,possessive,80,type4_possessive_80,his wildlife trap,related
"If Steve is a conservation officer, he'll use his wildlife trap to teach students about animal habitats.",Steve has a wildlife trap.,E,possessive,80,type4_possessive_80,his wildlife trap,somewhat_related
"If Steven is a teacher, he'll bring his chalks to draw hopscotch on the sidewalk.",Steven has chalks.,E,possessive,81,type4_possessive_81,his chalks,somewhat_related
"If Steven is a teacher, he'll pick his chalks and plants tomatoes.",Steven has chalks.,E,possessive,81,type4_possessive_81,his chalks,unrelated
"If Steven is a teacher, he'll use his chalks to write on the board.",Steven has chalks.,E,possessive,81,type4_possessive_81,his chalks,related
"If Tamara is a makeup artist, she'll bring her makeup brush set to paint faces at a local fair.",Tamara has a makeup brush set.,E,possessive,82,type4_possessive_82,her makeup brush set,somewhat_related
"If Tamara is a makeup artist, she'll pack her makeup brush set and finds seashells.",Tamara has a makeup brush set.,E,possessive,82,type4_possessive_82,her makeup brush set,unrelated
"If Tamara is a makeup artist, she'll use her makeup brush set to apply cosmetics professionally.",Tamara has a makeup brush set.,E,possessive,82,type4_possessive_82,her makeup brush set,related
"If Tammy is a copywriter, she'll edit her work with her editing software for a class project.",Tammy has editing software.,E,possessive,83,type4_possessive_83,her editing software,somewhat_related
"If Tammy is a copywriter, she'll grab her editing software and walks cats.",Tammy has editing software.,E,possessive,83,type4_possessive_83,her editing software,unrelated
"If Tammy is a copywriter, she'll use her editing software to refine content.",Tammy has editing software.,E,possessive,83,type4_possessive_83,her editing software,related
"If Tammy is a personal trainer, she'll pack her training pants and drinks cocoa.",Tammy has training pants.,E,possessive,84,type4_possessive_84,her training pants,unrelated
"If Tammy is a personal trainer, she'll use her training pants to demonstrate exercises.",Tammy has training pants.,E,possessive,84,type4_possessive_84,her training pants,related
"If Tammy is a personal trainer, she'll wear her training pants to a picnic.",Tammy has training pants.,E,possessive,84,type4_possessive_84,her training pants,somewhat_related
"If Tania is a nail technician, she'll do your nails with her UV nail lamp at her sister's birthday party.",Tania has a UV nail lamp.,E,possessive,85,type4_possessive_85,her UV nail lamp,somewhat_related
"If Tania is a nail technician, she'll grab her UV nail lamp and waters ferns.",Tania has a UV nail lamp.,E,possessive,85,type4_possessive_85,her UV nail lamp,unrelated
"If Tania is a nail technician, she'll use her UV nail lamp to cure gel polish.",Tania has a UV nail lamp.,E,possessive,85,type4_possessive_85,her UV nail lamp,related
"If Tara is a caving guide, she'll see the path with her headlamp during a night hike.",Tara has a headlamp.,E,possessive,86,type4_possessive_86,her headlamp,somewhat_related
"If Tara is a caving guide, she'll take her headlamp and braids hair.",Tara has a headlamp.,E,possessive,86,type4_possessive_86,her headlamp,unrelated
"If Tara is a caving guide, she'll use her headlamp to illuminate underground passages.",Tara has a headlamp.,E,possessive,86,type4_possessive_86,her headlamp,related
"If Theodore is a ski teacher, he'll bring his skis to decorate his living room.",Theodore has skis.,E,possessive,87,type4_possessive_87,his skis,somewhat_related
"If Theodore is a ski teacher, he'll pick his skis and checks email.",Theodore has skis.,E,possessive,87,type4_possessive_87,his skis,unrelated
"If Theodore is a ski teacher, he'll use his skis to instruct students on the slopes.",Theodore has skis.,E,possessive,87,type4_possessive_87,his skis,related
"If Tiffany is a spa therapist, she'll bring her essential oils kit to a yoga retreat.",Tiffany has an essential oils kit.,E,possessive,88,type4_possessive_88,her essential oils kit,somewhat_related
"If Tiffany is a spa therapist, she'll pack her essential oils kit and flies drones.",Tiffany has an essential oils kit.,E,possessive,88,type4_possessive_88,her essential oils kit,unrelated
"If Tiffany is a spa therapist, she'll use her essential oils kit to provide treatments.",Tiffany has an essential oils kit.,E,possessive,88,type4_possessive_88,her essential oils kit,related
"If Timothy is a photographer, he'll grab his tripod and goes fishing.",Timothy has a tripod.,E,possessive,89,type4_possessive_89,his tripod,unrelated
"If Timothy is a photographer, he'll set up his tripod for a video call with friends.",Timothy has a tripod.,E,possessive,89,type4_possessive_89,his tripod,somewhat_related
"If Timothy is a photographer, he'll use his tripod to stabilize his camera for sharp images.",Timothy has a tripod.,E,possessive,89,type4_possessive_89,his tripod,related
"If Tina is a cartographer, she'll pick her mapping software and smells flowers.",Tina has mapping software.,E,possessive,90,type4_possessive_90,her mapping software,unrelated
"If Tina is a cartographer, she'll use her mapping software to create detailed maps.",Tina has mapping software.,E,possessive,90,type4_possessive_90,her mapping software,related
"If Tina is a cartographer, she'll use her mapping software to plan a family road trip.",Tina has mapping software.,E,possessive,90,type4_possessive_90,her mapping software,somewhat_related
"If Tina is a typist, she'll bring her typewriter to the book club meeting.",Tina has a typewriter.,E,possessive,91,type4_possessive_91,her typewriter,somewhat_related
"If Tina is a typist, she'll grab her typewriter and rides horses.",Tina has a typewriter.,E,possessive,91,type4_possessive_91,her typewriter,unrelated
"If Tina is a typist, she'll use her typewriter to produce documents.",Tina has a typewriter.,E,possessive,91,type4_possessive_91,her typewriter,related
"If Todd is a content writer, he'll bring his laptop to read a story for friends.",Todd has a laptop.,E,possessive,92,type4_possessive_92,his laptop,somewhat_related
"If Todd is a content writer, he'll pack his laptop and plays cards.",Todd has a laptop.,E,possessive,92,type4_possessive_92,his laptop,unrelated
"If Todd is a content writer, he'll use his laptop to write articles.",Todd has a laptop.,E,possessive,92,type4_possessive_92,his laptop,related
"If Tonya is a yoga instructor, she'll bring her yoga mat to watch an outdoor concert.",Tonya has a yoga mat.,E,possessive,93,type4_possessive_93,her yoga mat,somewhat_related
"If Tonya is a yoga instructor, she'll grab her yoga mat and eats grapes.",Tonya has a yoga mat.,E,possessive,93,type4_possessive_93,her yoga mat,unrelated
"If Tonya is a yoga instructor, she'll use her yoga mat to lead yoga classes.",Tonya has a yoga mat.,E,possessive,93,type4_possessive_93,her yoga mat,related
"If Vanessa is a boxing coach, she'll grab her punching bag and knits scarves.",Vanessa has a punching bag.,E,possessive,94,type4_possessive_94,her punching bag,unrelated
"If Vanessa is a boxing coach, she'll teach the clients boxing techniques on her punching bag during a community festival.",Vanessa has a punching bag.,E,possessive,94,type4_possessive_94,her punching bag,somewhat_related
"If Vanessa is a boxing coach, she'll use her punching bag to train athletes.",Vanessa has a punching bag.,E,possessive,94,type4_possessive_94,her punching bag,related
"If Walter is a painter, he'll bring his painting brushes and mows lawns.",Walter has painting brushes.,E,possessive,95,type4_possessive_95,his painting brushes,unrelated
"If Walter is a painter, he'll bring his painting brushes to an art supply swap.",Walter has painting brushes.,E,possessive,95,type4_possessive_95,his painting brushes,somewhat_related
"If Walter is a painter, he'll use his painting brushes to apply paint to canvases.",Walter has painting brushes.,E,possessive,95,type4_possessive_95,his painting brushes,related
"If William is a notary, he'll bring his notary seal to press leaves in a scrapbook.",William has a notary seal.,E,possessive,96,type4_possessive_96,his notary seal,somewhat_related
"If William is a notary, he'll pack his notary seal and walks a dog.",William has a notary seal.,E,possessive,96,type4_possessive_96,his notary seal,unrelated
"If William is a notary, he'll use his notary seal to certify documents.",William has a notary seal.,E,possessive,96,type4_possessive_96,his notary seal,related
"If the girl is a yoga teacher, she'll bring her yoga pants for a dance rehearsal.",The girl has yoga pants.,E,possessive,97,type4_possessive_97,her yoga pants,somewhat_related
"If the girl is a yoga teacher, she'll grab her yoga pants and jumps high.",The girl has yoga pants.,E,possessive,97,type4_possessive_97,her yoga pants,unrelated
"If the girl is a yoga teacher, she'll use her yoga pants to demonstrate poses comfortably.",The girl has yoga pants.,E,possessive,97,type4_possessive_97,her yoga pants,related
"If the king is a teacher, he'll pack his suitcase and climbs ladders.",The king has a suitcase.,E,possessive,98,type4_possessive_98,his suitcase,unrelated
"If the king is a teacher, he'll pack his suitcase for a history conference.",The king has a suitcase.,E,possessive,98,type4_possessive_98,his suitcase,somewhat_related
"If the king is a teacher, he'll use his suitcase to carry materials for class.",The king has a suitcase.,E,possessive,98,type4_possessive_98,his suitcase,related
