premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Hannah's car breaks down, she'll never furnish a room again.",Hannah has furnished a room before.,E,again,74,type5_again_2_74,Furnish a room again,premise
Victoria believes that she'll give a lecture at Stanford again.,Victoria has given a lecture at Stanford before.,E,again,75,type5_again_2_75,Stanford again,Attitude Premise
"If Victoria travels to Paris and she never gives a lecture at Stanford again, it's okay.",Victoria has given a lecture at Stanford before.,E,again,75,type5_again_2_75,Stanford again,Conjunction Premise
"Either Victoria doesn't travel to Paris, or she and her friend give a lecture at Stanford again.",Victoria has given a lecture at Stanford before.,E,again,75,type5_again_2_75,Stanford again,Disjunction Premise
"If Victoria travels to Paris, she'll never give a lecture at Stanford again.",Victoria has given a lecture at Stanford before.,E,again,75,type5_again_2_75,Stanford again,premise
Oliver believes that he'll gossip with a friend of Mihan again.,Oliver has gossiped with a friend of Mihan before.,E,again,76,type5_again_2_76,Mihan again,Attitude Premise
"'If Oliver takes the bus to the concert and he never gossips with a friend of Mihan again, it's okay.'",Oliver has gossiped with a friend of Mihan before.,E,again,76,type5_again_2_76,Mihan again,Conjunction Premise
"Either Oliver doesn't take the bus to the concert, or he and his friend gossip with a friend of Mihan again.",Oliver has gossiped with a friend of Mihan before.,E,again,76,type5_again_2_76,Mihan again,Disjunction Premise
"If Oliver takes the bus to the concert, he'll never gossip with a friend of Mihan again.",Oliver has gossiped with a friend of Mihan before.,E,again,76,type5_again_2_76,Mihan again,premise
Lily believes that she'll ground a child at the daycare again.,Lily has grounded a child at the daycare before.,E,again,77,type5_again_2_77,ground a child at the daycare again,Attitude Premise
"If Lily agrees to attend the conference and she never grounds a child at the daycare again, it's okay.",Lily has grounded a child at the daycare before.,E,again,77,type5_again_2_77,ground a child at the daycare again,Conjunction Premise
"Either Lily doesn't agree to attend the conference, or she and her friend ground a child at the daycare again.",Lily has grounded a child at the daycare before.,E,again,77,type5_again_2_77,ground a child at the daycare again,Disjunction Premise
"If Lily agrees to attend the conference, she'll never ground a child at the daycare again.",Lily has grounded a child at the daycare before.,E,again,77,type5_again_2_77,ground a child at the daycare again,premise
Logan believes that he'll greet a guest at the office again.,Logan has greeted a guest at the office before.,E,again,78,type5_again_2_78,greet a guest at the office again,Attitude Premise
"If Logan arrives early and he never greets a guest at the office again, it's okay.",Logan has greeted a guest at the office before.,E,again,78,type5_again_2_78,greet a guest at the office again,Conjunction Premise
"Either Logan doesn't arrive early, or he and his friend greet a guest at the office again.",Logan has greeted a guest at the office before.,E,again,78,type5_again_2_78,greet a guest at the office again,Disjunction Premise
"If Logan arrives early, he'll never greet a guest at the office again.",Logan has greeted a guest at the office before.,E,again,78,type5_again_2_78,greet a guest at the office again,premise
Ella believes that she'll grow a plant at home again.,Ella has grown a plant at home before.,E,again,79,type5_again_2_79,grow a plant at home again,Attitude Premise
"If Ella finishes her meeting early and she never grows a plant at home again, it's okay.",Ella has grown a plant at home before.,E,again,79,type5_again_2_79,grow a plant at home again,Conjunction Premise
"Either Ella doesn't finish her meeting early, or she and her friend grow a plant at home again.",Ella has grown a plant at home before.,E,again,79,type5_again_2_79,grow a plant at home again,Disjunction Premise
"If Ella finishes her meeting early, she'll never grow a plant at home again.",Ella has grown a plant at home before.,E,again,79,type5_again_2_79,grow a plant at home again,premise
Donald believes that he'll handle a situation at the office again.,Donald has handled a situation at the office before.,E,again,80,type5_again_2_80,a situation at the office again.,Attitude Premise
"If Donald's flight is delayed and he never handles a situation at the office again, it's okay.",Donald has handled a situation at the office before.,E,again,80,type5_again_2_80,a situation at the office again.,Conjunction Premise
"Either Donald's flight isn't delayed, or he and his friend handle a situation at the office again.",Donald has handled a situation at the office before.,E,again,80,type5_again_2_80,a situation at the office again.,Disjunction Premise
"If Donald's flight is delayed, he'll never handle a situation at the office again.",Donald has handled a situation at the office before.,E,again,80,type5_again_2_80,a situation at the office again.,premise
Patricia believes that she'll hide a treasure in the dungeon again.,Patricia has hidden a treasure in the dungeon before.,E,again,81,type5_again_2_81,Treasure in the dungeon again.,Attitude Premise
"If Patricia finishes her exam early and she never hides a treasure in the dungeon again, it's okay.",Patricia has hidden a treasure in the dungeon before.,E,again,81,type5_again_2_81,Treasure in the dungeon again.,Conjunction Premise
"Either Patricia doesn't finish her exam early, or she and her friend hide a treasure in the dungeon again.",Patricia has hidden a treasure in the dungeon before.,E,again,81,type5_again_2_81,Treasure in the dungeon again.,Disjunction Premise
"If Patricia finishes her exam early, she'll never hide a treasure in the dungeon again.",Patricia has hidden a treasure in the dungeon before.,E,again,81,type5_again_2_81,Treasure in the dungeon again.,premise
Charlotte believes she'll hire an employee through Samira again.,Charlotte has hired an employee through Samira before.,E,again,82,type5_again_2_82,Samira again,Attitude Premise
"If Charlotte finishes her work on time and she never hires an employee through Samira again, it's okay.",Charlotte has hired an employee through Samira before.,E,again,82,type5_again_2_82,Samira again,Conjunction Premise
"Either Charlotte doesn't finish her work on time, or she and her friend hire an employee through Samira again.",Charlotte has hired an employee through Samira before.,E,again,82,type5_again_2_82,Samira again,Disjunction Premise
"If Charlotte finishes her work on time, she'll never hire an employee through Samira again.",Charlotte has hired an employee through Samira before.,E,again,82,type5_again_2_82,Samira again,premise
Scarlett believes that she'll hit a target with Sani's help again.,Scarlett has hit a target with Sani's help before.,E,again,83,type5_again_2_83,Sani's help again,Attitude Premise
"If Scarlett drives to the concert and she never hits a target with Sani's help again, it's okay.",Scarlett has hit a target with Sani's help before.,E,again,83,type5_again_2_83,Sani's help again,Conjunction Premise
"Either Scarlett doesn't drive to the concert, or she and her friend hit a target with Sani's help again.",Scarlett has hit a target with Sani's help before.,E,again,83,type5_again_2_83,Sani's help again,Disjunction Premise
"If Scarlett drives to the concert, she'll never hit a target with Sani's help again.",Scarlett has hit a target with Sani's help before.,E,again,83,type5_again_2_83,Sani's help again,premise
Elizabeth believes that she'll hold a meeting with the boss again.,Elizabeth has held a meeting with the boss before.,E,again,84,type5_again_2_84,boss again,Attitude Premise
"If Elizabeth travels to Paris and she never holds a meeting with the boss again, it's okay.",Elizabeth has held a meeting with the boss before.,E,again,84,type5_again_2_84,boss again,Conjunction Premise
"Either Elizabeth doesn't travel to Paris, or she and her friend hold a meeting with the boss again.",Elizabeth has held a meeting with the boss before.,E,again,84,type5_again_2_84,boss again,Disjunction Premise
"If Elizabeth travels to Paris, she'll never hold a meeting with the boss again.",Elizabeth has held a meeting with the boss before.,E,again,84,type5_again_2_84,boss again,premise
Robert believes he'll initiate a conversation with the prince again.,Robert has initiated a conversation with the prince before.,E,again,85,type5_again_2_85,the prince again,Attitude Premise
"If Robert's car breaks down and he never initiates a conversation with the prince again, it's okay.",Robert has initiated a conversation with the prince before.,E,again,85,type5_again_2_85,the prince again,Conjunction Premise
"Either Robert's car doesn't break down, or he and his friend initiate a conversation with the prince again.",Robert has initiated a conversation with the prince before.,E,again,85,type5_again_2_85,the prince again,Disjunction Premise
"If Robert's car breaks down, he'll never initiate a conversation with the prince again.",Robert has initiated a conversation with the prince before.,E,again,85,type5_again_2_85,the prince again,premise
Anthony believes that he'll inspect a salvage vehicle again.,Anthony has inspected a salvage vehicle before.,E,again,86,type5_again_2_86,Salvage vehicle again,Attitude Premise
"If Anthony takes the train to the city and he never inspects a salvage vehicle again, it's okay.",Anthony has inspected a salvage vehicle before.,E,again,86,type5_again_2_86,Salvage vehicle again,Conjunction Premise
"Either Anthony doesn't take the train to the city, or he and his friend inspect a salvage vehicle again.",Anthony has inspected a salvage vehicle before.,E,again,86,type5_again_2_86,Salvage vehicle again,Disjunction Premise
"If Anthony takes the train to the city, he'll never inspect a salvage vehicle again.",Anthony has inspected a salvage vehicle before.,E,again,86,type5_again_2_86,Salvage vehicle again,premise
Benjamin believes that he'll teach a dance class again.,Benjamin has taught a dance class before.,E,again,87,type5_again_2_87,Teach a dance class again,Attitude Premise
"If Benjamin arrives early and he never teaches a dance class again, it's okay.",Benjamin has taught a dance class before.,E,again,87,type5_again_2_87,Teach a dance class again,Conjunction Premise
"Either Benjamin doesn't arrive early, or he and his friend teach a dance class again.",Benjamin has taught a dance class before.,E,again,87,type5_again_2_87,Teach a dance class again,Disjunction Premise
"If Benjamin arrives early, he'll never teach a dance class again.",Benjamin has taught a dance class before.,E,again,87,type5_again_2_87,Teach a dance class again,premise
Emily believes she'll insult an opponent again.,Emily has insulted an opponent before.,E,again,88,type5_again_2_88,insult an opponent again,Attitude Premise
"If Emily finishes her work early and she never insults an opponent again, it's okay.",Emily has insulted an opponent before.,E,again,88,type5_again_2_88,insult an opponent again,Conjunction Premise
"Either Emily doesn't finish her work early, or she and her friend insult an opponent again.",Emily has insulted an opponent before.,E,again,88,type5_again_2_88,insult an opponent again,Disjunction Premise
"If Emily finishes her work early, she'll never insult an opponent again.",Emily has insulted an opponent before.,E,again,88,type5_again_2_88,insult an opponent again,premise
Liam believes that he'll issue a statement against the politician again.,Liam has issued a statement against the politician before.,E,again,89,type5_again_2_89,politician again,Attitude Premise
"If Liam travels to Paris and he never issues a statement against the politician again, it's okay.",Liam has issued a statement against the politician before.,E,again,89,type5_again_2_89,politician again,Conjunction Premise
"Either Liam doesn't travel to Paris, or he and his friend issue a statement against the politician again.",Liam has issued a statement against the politician before.,E,again,89,type5_again_2_89,politician again,Disjunction Premise
"If Liam travels to Paris, he'll never issue a statement against the politician again.",Liam has issued a statement against the politician before.,E,again,89,type5_again_2_89,politician again,premise
Jackson believes that he'll judge a contest at the Olympics again.,Jackson has judged a contest at the Olympics before.,E,again,90,type5_again_2_90,Olympics again,Attitude Premise
"If Jackson confirms his arrival time and he never judges a contest at the Olympics again, it's okay.",Jackson has judged a contest at the Olympics before.,E,again,90,type5_again_2_90,Olympics again,Conjunction Premise
"Either Jackson doesn't confirm his arrival time, or he and his friend judge a contest at the Olympics again.",Jackson has judged a contest at the Olympics before.,E,again,90,type5_again_2_90,Olympics again,Disjunction Premise
"If Jackson confirms his arrival time, he'll never judge a contest at the Olympics again.",Jackson has judged a contest at the Olympics before.,E,again,90,type5_again_2_90,Olympics again,premise
Mason believes that he'll keep a promise again.,Mason has kept a promise before.,E,again,91,type5_again_2_91,Promise again,Attitude Premise
"If Mason completes his work early and he never keeps a promise again, it's okay.",Mason has kept a promise before.,E,again,91,type5_again_2_91,Promise again,Conjunction Premise
"Either Mason doesn't complete his work early, or he and his friend keep a promise again.",Mason has kept a promise before.,E,again,91,type5_again_2_91,Promise again,Disjunction Premise
"If Mason completes his work early, he'll never keep a promise again.",Mason has kept a promise before.,E,again,91,type5_again_2_91,Promise again,premise
Andrew believes he'll kick a ball to his dad's face again.,Andrew has kicked a ball to his dad's face before.,E,again,92,type5_again_2_92,his dad's face again,Attitude Premise
"If Andrew's flight is delayed and he never kicks a ball to his dad's face again, it's okay.",Andrew has kicked a ball to his dad's face before.,E,again,92,type5_again_2_92,his dad's face again,Conjunction Premise
"Either Andrew's flight isn't delayed, or he and his friend kick a ball to his dad's face again.",Andrew has kicked a ball to his dad's face before.,E,again,92,type5_again_2_92,his dad's face again,Disjunction Premise
"If Andrew's flight is delayed, he'll never kick a ball to his dad's face again.",Andrew has kicked a ball to his dad's face before.,E,again,92,type5_again_2_92,his dad's face again,premise
Michael believes that he'll laugh with a friend of Mina again.,Michael has laughed with a friend of Mina before.,E,again,93,type5_again_2_93,Mina again.,Attitude Premise
"If Michael passes his driving test and he never laughs with a friend of Mina again, it's okay.",Michael has laughed with a friend of Mina before.,E,again,93,type5_again_2_93,Mina again.,Conjunction Premise
"Either Michael doesn't pass his driving test, or he and his friend laugh with a friend of Mina again.",Michael has laughed with a friend of Mina before.,E,again,93,type5_again_2_93,Mina again.,Disjunction Premise
"If Michael passes his driving test, he'll never laugh with a friend of Mina again.",Michael has laughed with a friend of Mina before.,E,again,93,type5_again_2_93,Mina again.,premise
Olivia believes that he'll learn from a mentor at school again.,Olivia has learned from a mentor at school before.,E,again,94,type5_again_2_94,mentor at school again,Attitude Premise
"If Olivia finishes his work on time and he never learns from a mentor at school again, it's okay.",Olivia has learned from a mentor at school before.,E,again,94,type5_again_2_94,mentor at school again,Conjunction Premise
"Either Olivia doesn't finish his work on time, or he and his friend learn from a mentor at school again.",Olivia has learned from a mentor at school before.,E,again,94,type5_again_2_94,mentor at school again,Disjunction Premise
"If Olivia finishes his work on time, he'll never learn from a mentor at school again.",Olivia has learned from a mentor at school before.,E,again,94,type5_again_2_94,mentor at school again,premise
Alexander believes that he'll leave a message for his mom again.,Alexander has left a message for his mom before.,E,again,95,type5_again_2_95,leave a message for his mom again,Attitude Premise
"If Alexander's team wins the championship and he never leaves a message for his mom again, it's okay.",Alexander has left a message for his mom before.,E,again,95,type5_again_2_95,leave a message for his mom again,Conjunction Premise
"Either Alexander's team doesn't win the championship, or he and his friend leave a message for his mom again.",Alexander has left a message for his mom before.,E,again,95,type5_again_2_95,leave a message for his mom again,Disjunction Premise
"If Alexander's team wins the championship, he'll never leave a message for his mom again.",Alexander has left a message for his mom before.,E,again,95,type5_again_2_95,leave a message for his mom again,premise
Mary believes that she'll lend a book to Dorothy again.,Mary has lent a book to Dorothy before.,E,again,96,type5_again_2_96,Dorothy again,Attitude Premise
"If Mary takes the train to the city and she never lends a book to Dorothy again, it's okay.",Mary has lent a book to Dorothy before.,E,again,96,type5_again_2_96,Dorothy again,Conjunction Premise
"Either Mary doesn't take the train to the city, or she and her friend lend a book to Dorothy again.",Mary has lent a book to Dorothy before.,E,again,96,type5_again_2_96,Dorothy again,Disjunction Premise
"If Mary takes the train to the city, she'll never lend a book to Dorothy again.",Mary has lent a book to Dorothy before.,E,again,96,type5_again_2_96,Dorothy again,premise
Nathan believes that he'll live with a family in a farm again.,Nathan has lived with a family on a farm before.,E,again,97,type5_again_2_97,a family in a farm again,Attitude Premise
"If Nathan arrives early and she never lives with a family in a farm again, it's okay.",Nathan has lived with a family on a farm before.,E,again,97,type5_again_2_97,a family in a farm again,Conjunction Premise
"Either Nathan doesn't arrive early, or he and his friend live with a family in a farm again.",Nathan has lived with a family on a farm before.,E,again,97,type5_again_2_97,a family in a farm again,Disjunction Premise
"If Nathan arrives early, she'll never live with a family in a farm again.",Nathan has lived with a family on a farm before.,E,again,97,type5_again_2_97,a family in a farm again,premise
Harper believes that she'll look at a painting by Picasso again.,Harper has looked at a painting by Picasso before.,E,again,98,type5_again_2_98,Picasso again,Attitude Premise
"If Harper attends the conference and she never looks at a painting by Picasso again, it's okay.",Harper has looked at a painting by Picasso before.,E,again,98,type5_again_2_98,Picasso again,Conjunction Premise
"Either Harper doesn't attend the conference, or she and her friend look at a painting by Picasso again.",Harper has looked at a painting by Picasso before.,E,again,98,type5_again_2_98,Picasso again,Disjunction Premise
"If Harper attends the conference, she'll never look at a painting by Picasso again.",Harper has looked at a painting by Picasso before.,E,again,98,type5_again_2_98,Picasso again,premise
Amelia believes that she'll move in with a partner again.,Amelia has moved in with a partner before.,E,again,99,type5_again_2_99,move in with a partner again,Attitude Premise
"If Amelia attends the conference and she never moves in with a partner again, it's okay.",Amelia has moved in with a partner before.,E,again,99,type5_again_2_99,move in with a partner again,Conjunction Premise
"Either Amelia doesn't attend the conference, or she and her friend move in with a partner again.",Amelia has moved in with a partner before.,E,again,99,type5_again_2_99,move in with a partner again,Disjunction Premise
"If Amelia attends the conference, she'll never move in with a partner again.",Amelia has moved in with a partner before.,E,again,99,type5_again_2_99,move in with a partner again,premise
Sebastian believes that he'll nominate a candidate in the festival again.,Sebastian has nominated a candidate in the festival before.,E,again,100,type5_again_2_100,a candidate in the festival again,Attitude Premise
"If Sebastian confirms the date and time and she never nominates a candidate in the festival again, it's okay.",Sebastian has nominated a candidate in the festival before.,E,again,100,type5_again_2_100,a candidate in the festival again,Conjunction Premise
"Either Sebastian doesn't confirm the date and time, or he and his friend nominate a candidate in the festival again.",Sebastian has nominated a candidate in the festival before.,E,again,100,type5_again_2_100,a candidate in the festival again,Disjunction Premise
"If Sebastian confirms the date and time, she'll never nominate a candidate in the festival again.",Sebastian has nominated a candidate in the festival before.,E,again,100,type5_again_2_100,a candidate in the festival again,premise
Evelyn believes that she'll offer an insight to solve the problem again.,Evelyn has offered an insight to solve the problem before.,E,again,101,type5_again_2_101,offer an insight to solve the problem again,Attitude Premise
"If Evelyn decides to move to the new city and she never offers an insight to solve the problem again, it's okay.",Evelyn has offered an insight to solve the problem before.,E,again,101,type5_again_2_101,offer an insight to solve the problem again,Conjunction Premise
"Either Evelyn doesn't decide to move to the new city, or she and her friend offer an insight to solve the problem again.",Evelyn has offered an insight to solve the problem before.,E,again,101,type5_again_2_101,offer an insight to solve the problem again,Disjunction Premise
"If Evelyn decides to move to the new city, she'll never offer an insight to solve the problem again.",Evelyn has offered an insight to solve the problem before.,E,again,101,type5_again_2_101,offer an insight to solve the problem again,premise
William believes he'll oppose a decision by the president again.,William has opposed a decision by the president before.,E,again,102,type5_again_2_102,the president again,Attitude Premise
"If William arrives early and he never opposes a decision by the president again, it's okay.",William has opposed a decision by the president before.,E,again,102,type5_again_2_102,the president again,Conjunction Premise
"Either William doesn't arrive early, or he and his friend oppose a decision by the president again.",William has opposed a decision by the president before.,E,again,102,type5_again_2_102,the president again,Disjunction Premise
"If William arrives early, he'll never oppose a decision by the president again.",William has opposed a decision by the president before.,E,again,102,type5_again_2_102,the president again,premise
Richard believes that he'll pay a loan again.,Richard has paid a loan before.,E,again,103,type5_again_2_103,Loan again,Attitude Premise
"If Richard arrives early and he never pays a loan again, it's okay.",Richard has paid a loan before.,E,again,103,type5_again_2_103,Loan again,Conjunction Premise
"Either Richard doesn't arrive early, or he and his friend pay a loan again.",Richard has paid a loan before.,E,again,103,type5_again_2_103,Loan again,Disjunction Premise
"If Richard arrives early, he'll never pay a loan again.",Richard has paid a loan before.,E,again,103,type5_again_2_103,Loan again,premise
Victoria believes that she'll pick a flower for Tammy again.,Victoria has picked a flower for Tammy before.,E,again,104,type5_again_2_104,Tammy again,Attitude Premise
"If Victoria travels to London and she never picks a flower for Tammy again, it's okay.",Victoria has picked a flower for Tammy before.,E,again,104,type5_again_2_104,Tammy again,Conjunction Premise
"Either Victoria doesn't travel to London, or she and her friend pick a flower for Tammy again.",Victoria has picked a flower for Tammy before.,E,again,104,type5_again_2_104,Tammy again,Disjunction Premise
"If Victoria travels to London, she'll never pick a flower for Tammy again.",Victoria has picked a flower for Tammy before.,E,again,104,type5_again_2_104,Tammy again,premise
Lucas believes that he'll place an order for his daughter again.,Lucas has placed an order for his daughter before.,E,again,105,type5_again_2_105,Daughter again,Attitude Premise
"If Lucas arrives on time and he never places an order for his daughter again, it's okay.",Lucas has placed an order for his daughter before.,E,again,105,type5_again_2_105,Daughter again,Conjunction Premise
"Either Lucas doesn't arrive on time, or he and his friend place an order for his daughter again.",Lucas has placed an order for his daughter before.,E,again,105,type5_again_2_105,Daughter again,Disjunction Premise
"If Lucas arrives on time, he'll never place an order for her daughter again.",Lucas has placed an order for his daughter before.,E,again,105,type5_again_2_105,Daughter again,premise
Patricia believes she'll play with a child at the daycare again.,Patricia has played with a child at the daycare before.,E,again,106,type5_again_2_106,a child at the daycare again,Attitude Premise
"If Patricia finishes her work on time and she never plays with a child at the daycare again, it's okay.",Patricia has played with a child at the daycare before.,E,again,106,type5_again_2_106,a child at the daycare again,Conjunction Premise
"Either Patricia doesn't finish her work on time, or she and her friend play with a child at the daycare again.",Patricia has played with a child at the daycare before.,E,again,106,type5_again_2_106,a child at the daycare again,Disjunction Premise
"If Patricia finishes her work on time, she'll never play with a child at the daycare again.",Patricia has played with a child at the daycare before.,E,again,106,type5_again_2_106,a child at the daycare again,premise
Susan believes that she'll give a gift to her mom again.,Susan has given a gift to her mom before.,E,again,107,type5_again_2_107,her mom again,Attitude Premise
"If Susan needs a ride and she never gives a gift to her mom again, it's okay.",Susan has given a gift to her mom before.,E,again,107,type5_again_2_107,her mom again,Conjunction Premise
"Either Susan doesn't need a ride, or she and her friend give a gift to her mom again.",Susan has given a gift to her mom before.,E,again,107,type5_again_2_107,her mom again,Disjunction Premise
"If Susan needs a ride, she'll never give a gift to her mom again.",Susan has given a gift to her mom before.,E,again,107,type5_again_2_107,her mom again,premise
Chloe believes she'll prevent an accident on the road again.,Chloe has prevented an accident on the road before.,E,again,108,type5_again_2_108,on the road again,Attitude Premise
"Input: If Chloe's flight is delayed, she'll never prevent an accident on the road again.
Output: If Chloe's flight is delayed and she never prevents an accident on the road again, it's okay.",Chloe has prevented an accident on the road before.,E,again,108,type5_again_2_108,on the road again,Conjunction Premise
"Either Chloe's flight isn't delayed, or she and her friend prevent an accident on the road again.",Chloe has prevented an accident on the road before.,E,again,108,type5_again_2_108,on the road again,Disjunction Premise
"If Chloe's flight is delayed, she'll never prevent an accident on the road again.",Chloe has prevented an accident on the road before.,E,again,108,type5_again_2_108,on the road again,premise
Owen believes that he'll promise a reward to his kids again.,Owen has promised a reward to her kids before.,E,again,109,type5_again_2_109,her kids again,Attitude Premise
"If Owen attends the conference and he never promises a reward to his kids again, it's okay.",Owen has promised a reward to her kids before.,E,again,109,type5_again_2_109,her kids again,Conjunction Premise
"Either Owen doesn't attend the conference, or he and his friend promise a reward to her kids again.",Owen has promised a reward to her kids before.,E,again,109,type5_again_2_109,her kids again,Disjunction Premise
"If Owen attends the conference, he'll never promise a reward to her kids again.",Owen has promised a reward to her kids before.,E,again,109,type5_again_2_109,her kids again,premise
John believes that he'll propose a plan to the senator again.,John has proposed a plan to the senator before.,E,again,110,type5_again_2_110,the senator again,Attitude Premise
"If John arrives on time and he never proposes a plan to the senator again, it's okay.",John has proposed a plan to the senator before.,E,again,110,type5_again_2_110,the senator again,Conjunction Premise
"Either John doesn't arrive on time, or he and his friend propose a plan to the senator again.",John has proposed a plan to the senator before.,E,again,110,type5_again_2_110,the senator again,Disjunction Premise
"If John arrives on time, he'll never propose a plan to the senator again.",John has proposed a plan to the senator before.,E,again,110,type5_again_2_110,the senator again,premise
Emily believes that she'll prove a theory in Physics again.,Emily has proved a theory in Physics before.,E,again,111,type5_again_2_111,Physics again,Attitude Premise
"If Emily finishes her work early and she never proves a theory in Physics again, it's okay.",Emily has proved a theory in Physics before.,E,again,111,type5_again_2_111,Physics again,Conjunction Premise
"Either Emily doesn't finish her work early, or she and her friend prove a theory in Physics again.",Emily has proved a theory in Physics before.,E,again,111,type5_again_2_111,Physics again,Disjunction Premise
"If Emily finishes her work early, he'll never prove a theory in Physics again.",Emily has proved a theory in Physics before.,E,again,111,type5_again_2_111,Physics again,premise
Mary believes she'll provide support to her family again.,Mary has provided support to her family before.,E,again,112,type5_again_2_112,Provide support to her family again,Attitude Premise
"If Mary finishes her work early and she never provides support to her family again, it's okay.",Mary has provided support to her family before.,E,again,112,type5_again_2_112,Provide support to her family again,Conjunction Premise
"Either Mary doesn't finish her work early, or she and her friend provide support to her family again.",Mary has provided support to her family before.,E,again,112,type5_again_2_112,Provide support to her family again,Disjunction Premise
"If Mary finishes her work early, she'll never provide support to her family again.",Mary has provided support to her family before.,E,again,112,type5_again_2_112,Provide support to her family again,premise
Donna believes that she'll purchase a ticket for Elli again.,Donna has purchased a ticket for Elli before.,E,again,113,type5_again_2_113,Elli again,Attitude Premise
"Input: 'If Donna completes her project on time, she'll never purchase a ticket for Elli again.'
Output: 'If Donna completes her project on time and she never purchases a ticket for Elli again, it's okay.'",Donna has purchased a ticket for Elli before.,E,again,113,type5_again_2_113,Elli again,Conjunction Premise
"Either Donna doesn't complete her project on time, or she and her friend purchase a ticket for Elli again.",Donna has purchased a ticket for Elli before.,E,again,113,type5_again_2_113,Elli again,Disjunction Premise
"If Donna completes her project on time, she'll never purchase a ticket for Elli again.",Donna has purchased a ticket for Elli before.,E,again,113,type5_again_2_113,Elli again,premise
Mary believes she'll push a button in the elevator again.,Mary has pushed a button in the elevator before.,E,again,114,type5_again_2_114,a button in the elevator again,Attitude Premise
"If Mary's flight is delayed and she never pushes a button in the elevator again, it's okay.",Mary has pushed a button in the elevator before.,E,again,114,type5_again_2_114,a button in the elevator again,Conjunction Premise
"Either Mary's flight isn't delayed, or she and her friend push a button in the elevator again.",Mary has pushed a button in the elevator before.,E,again,114,type5_again_2_114,a button in the elevator again,Disjunction Premise
"If Mary's flight is delayed, she'll never push a button in the elevator again.",Mary has pushed a button in the elevator before.,E,again,114,type5_again_2_114,a button in the elevator again,premise
Elizabeth believes she'll put on a jacket during summer again.,Elizabeth has put on a jacket during summer before.,E,again,115,type5_again_2_115,Put on a jacket during summer again,Attitude Premise
"If Elizabeth finishes work early and she never puts on a jacket during summer again, it's okay.",Elizabeth has put on a jacket during summer before.,E,again,115,type5_again_2_115,Put on a jacket during summer again,Conjunction Premise
"Either Elizabeth doesn't finish work early, or she and her friend put on a jacket during summer again.",Elizabeth has put on a jacket during summer before.,E,again,115,type5_again_2_115,Put on a jacket during summer again,Disjunction Premise
"If Elizabeth finishes work early, she'll never put on a jacket during summer again.",Elizabeth has put on a jacket during summer before.,E,again,115,type5_again_2_115,Put on a jacket during summer again,premise
Ashley believes that she'll qualify for a discount at the shopping mall again.,Ashley has qualified for a discount at the shopping mall before.,E,again,116,type5_again_2_116,a discount at the shopping mall again.,Attitude Premise
"If Ashley's flight is delayed and she never qualifies for a discount at the shopping mall again, it's okay.",Ashley has qualified for a discount at the shopping mall before.,E,again,116,type5_again_2_116,a discount at the shopping mall again.,Conjunction Premise
"Either Ashley's flight isn't delayed, or she and her friend qualify for a discount at the shopping mall again.",Ashley has qualified for a discount at the shopping mall before.,E,again,116,type5_again_2_116,a discount at the shopping mall again.,Disjunction Premise
"If Ashley's flight is delayed, she'll never qualify for a discount at the shopping mall again.",Ashley has qualified for a discount at the shopping mall before.,E,again,116,type5_again_2_116,a discount at the shopping mall again.,premise
Caleb believes that he'll raise a flag in the demonstrations again.,Caleb has raised a flag in the demonstrations before.,E,again,117,type5_again_2_117,Raise a flag in the demonstrations again,Attitude Premise
"If Caleb agrees to attend the conference and he never raises a flag in the demonstrations again, it's okay.",Caleb has raised a flag in the demonstrations before.,E,again,117,type5_again_2_117,Raise a flag in the demonstrations again,Conjunction Premise
"Either Caleb doesn't agree to attend the conference, or he and his friend raise a flag in the demonstrations again.",Caleb has raised a flag in the demonstrations before.,E,again,117,type5_again_2_117,Raise a flag in the demonstrations again,Disjunction Premise
"If Caleb agrees to attend the conference, he'll never raise a flag in the demonstrations again.",Caleb has raised a flag in the demonstrations before.,E,again,117,type5_again_2_117,Raise a flag in the demonstrations again,premise
Isaac believes that he'll reach out to a colleague at work again.,Isaac has reached out to a colleague at work before.,E,again,118,type5_again_2_118,Colleague at work again,Attitude Premise
"If Isaac travels to Paris and he never reaches out to a colleague at work again, it's okay.",Isaac has reached out to a colleague at work before.,E,again,118,type5_again_2_118,Colleague at work again,Conjunction Premise
"Either Isaac doesn't travel to Paris, or he and his friend reach out to a colleague at work again.",Isaac has reached out to a colleague at work before.,E,again,118,type5_again_2_118,Colleague at work again,Disjunction Premise
"If Isaac travels to Paris, he'll never reach out to a colleague at work again.",Isaac has reached out to a colleague at work before.,E,again,118,type5_again_2_118,Colleague at work again,premise
Henry believes that he'll call a friend of her dad again.,Henry has called a friend of her dad before.,E,again,119,type5_again_2_119,Friend of her dad again,Attitude Premise
"If Henry drives to the concert and he never calls a friend of her dad again, it's okay.",Henry has called a friend of her dad before.,E,again,119,type5_again_2_119,Friend of her dad again,Conjunction Premise
"Either Henry doesn't drive to the concert, or he and his friend call a friend of her dad again.",Henry has called a friend of her dad before.,E,again,119,type5_again_2_119,Friend of her dad again,Disjunction Premise
"If Henry drives to the concert, he'll never call a friend of her dad again.",Henry has called a friend of her dad before.,E,again,119,type5_again_2_119,Friend of her dad again,premise
