premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If David needs a ride, he'll never sign a contract with the company again.",David has signed a contract with the company before.,E,again,95,type5A_again_95,sign a contract with the company again,related
"If David needs a ride, he'll never sign a petition for the association again.",David has signed a contract with the company before.,N,again,95,type5A_again_95,sign a petition for the association again,unrelated
"If David passes his driving test, he'll never conspire with a classmate again.",David has conspired with an ally before.,N,again,96,type5A_again_96,conspire with a classmate again,unrelated
"If David passes his driving test, he'll never conspire with a partner again.",David has conspired with an ally before.,N,again,96,type5A_again_96,conspire with a partner again,somewhat_related
"If David passes his driving test, he'll never conspire with an ally again.",David has conspired with an ally before.,E,again,96,type5A_again_96,conspire with an ally again,related
"If Donald's flight is delayed, he'll never handle a dilemma at the workplace again.",Donald has handled a situation at the office before.,N,again,97,type5A_again_97,handle a dilemma at the workplace again,somewhat_related
"If Donald's flight is delayed, he'll never handle a puppy at the shelter again.",Donald has handled a situation at the office before.,N,again,97,type5A_again_97,handle a puppy at the shelter again,unrelated
"If Donald's flight is delayed, he'll never handle a situation at the office again.",Donald has handled a situation at the office before.,E,again,97,type5A_again_97,handle a situation at the office again,related
"If Donna completes her project on time, she'll never purchase a laptop for Amir again.",Donna has purchased a ticket for Elli before.,N,again,98,type5A_again_98,purchase a laptop for Amir again,unrelated
"If Donna completes her project on time, she'll never purchase a pass for Elli again.",Donna has purchased a ticket for Elli before.,N,again,98,type5A_again_98,purchase a pass for Elli again,somewhat_related
"If Donna completes her project on time, she'll never purchase a ticket for Elli again.",Donna has purchased a ticket for Elli before.,E,again,98,type5A_again_98,purchase a ticket for Elli again,related
"If Donna decides to move to the city, she'll never redesign a logo again.",Donna has redesigned a website before.,N,again,99,type5A_again_99,redesign a logo again,unrelated
"If Donna decides to move to the city, she'll never redesign a website again.",Donna has redesigned a website before.,E,again,99,type5A_again_99,redesign a website again,related
"If Donna decides to move to the city, she'll never redesign an online platform again.",Donna has redesigned a website before.,N,again,99,type5A_again_99,redesign an online platform again,somewhat_related
"If Donna finishes her work early, she'll never cheer a musician at a jazz concert again.",Donna has cheered a team led by Mattshew before.,N,again,100,type5A_again_100,cheer a musician at a jazz concert again,unrelated
"If Donna finishes her work early, she'll never cheer a team coached by Mattshew again.",Donna has cheered a team led by Mattshew before.,N,again,100,type5A_again_100,cheer a team coached by Mattshew again,somewhat_related
"If Donna finishes her work early, she'll never cheer a team led by Mattshew again.",Donna has cheered a team led by Mattshew before.,E,again,100,type5A_again_100,cheer a team led by Mattshew again,related
"If Donna finishes her work early, she'll never engage in a conversation with the actor again.",Donna has engaged in a conversation with the actor before.,E,again,101,type5A_again_101,engage in a conversation with the actor again,related
"If Donna finishes her work early, she'll never engage in a dialogue with a performer again.",Donna has engaged in a conversation with the actor before.,N,again,101,type5A_again_101,engage in a dialogue with a performer again,somewhat_related
"If Donna finishes her work early, she'll never engage in a phone call with the director again.",Donna has engaged in a conversation with the actor before.,N,again,101,type5A_again_101,engage in a phone call with the director again,unrelated
"If Donna's car breaks down, she'll never investigate a case again.",Donna has investigated a case before.,E,again,102,type5A_again_102,investigate a case again,related
"If Donna's car breaks down, she'll never investigate a recipe again.",Donna has investigated a case before.,N,again,102,type5A_again_102,investigate a recipe again,unrelated
"If Donna's car breaks down, she'll never investigate an incident again.",Donna has investigated a case before.,N,again,102,type5A_again_102,investigate an incident again,somewhat_related
"If Donna's car breaks down, she'll never question a costume choice again.",Donna has questioned a motive before.,N,again,103,type5A_again_103,question a costume choice again,unrelated
"If Donna's car breaks down, she'll never question a motive again.",Donna has questioned a motive before.,E,again,103,type5A_again_103,question a motive again,related
"If Donna's car breaks down, she'll never question an intention again.",Donna has questioned a motive before.,N,again,103,type5A_again_103,question an intention again,somewhat_related
"If Dorothy finishes her meeting early, she'll never believe a rumor from the tabloids again.",Dorothy has believed a story by Emmy before.,N,again,104,type5A_again_104,believe a rumor from the tabloids again,unrelated
"If Dorothy finishes her meeting early, she'll never believe a story by Emmy again.",Dorothy has believed a story by Emmy before.,E,again,104,type5A_again_104,believe a story by Emmy again,related
"If Dorothy finishes her meeting early, she'll never believe an account told by Emmy again.",Dorothy has believed a story by Emmy before.,N,again,104,type5A_again_104,believe an account told by Emmy again,somewhat_related
"If Dorothy finishes her work on time, she'll never craft a speech for the event again.",Dorothy has crafted a speech for the event before.,E,again,105,type5A_again_105,craft a speech for the event again,related
"If Dorothy finishes her work on time, she'll never craft an invitation for the party again.",Dorothy has crafted a speech for the event before.,N,again,105,type5A_again_105,craft an invitation for the party again,unrelated
"If Dorothy finishes her work on time, she'll never write a speech for an event again.",Dorothy has crafted a speech for the event before.,N,again,105,type5A_again_105,write a speech for an event again,somewhat_related
"If Dorothy finishes his presentation early, she'll never cooperate with a chef on the school lunch team again.",Dorothy has cooperated with a teammate in the Senate's team before.,N,again,106,type5A_again_106,cooperate with a chef on the school lunch team again,unrelated
"If Dorothy finishes his presentation early, she'll never cooperate with a colleague in the Senate's group again.",Dorothy has cooperated with a teammate in the Senate's team before.,N,again,106,type5A_again_106,cooperate with a colleague in the Senate's group again,somewhat_related
"If Dorothy finishes his presentation early, she'll never cooperate with a teammate inthe Senate's team again.",Dorothy has cooperated with a teammate in the Senate's team before.,E,again,106,type5A_again_106,cooperate with a teammate inthe Senate's team again,related
"If Dorothy graduates, she'll never criticize a plan by Nadine again.",Dorothy has criticized a proposal by Nadine before.,N,again,107,type5A_again_107,criticize a plan by Nadine again,somewhat_related
"If Dorothy graduates, she'll never criticize a proposal by Nadine again.",Dorothy has criticized a proposal by Nadine before.,E,again,107,type5A_again_107,criticize a proposal by Nadine again,related
"If Dorothy graduates, she'll never criticize a report by the finance team again.",Dorothy has criticized a proposal by Nadine before.,N,again,107,type5A_again_107,criticize a report by the finance team again,unrelated
"If Dorothy lands in New York, she'll never register for a class at a university again.",Dorothy has registered for a course in a college before.,N,again,108,type5A_again_108,register for a class at a university again,somewhat_related
"If Dorothy lands in New York, she'll never register for a cooking workshop again.",Dorothy has registered for a course in a college before.,N,again,108,type5A_again_108,register for a cooking workshop again,unrelated
"If Dorothy lands in New York, she'll never register for a course in a college again.",Dorothy has registered for a course in a college before.,E,again,108,type5A_again_108,register for a course in a college again,related
"If Dorothy wins the award, she'll never wander through a forest again.",Dorothy has wandered through a forest before.,E,again,109,type5A_again_109,wander through a forest again,related
"If Dorothy wins the award, she'll never wander through a market again.",Dorothy has wandered through a forest before.,N,again,109,type5A_again_109,wander through a market again,unrelated
"If Dorothy wins the award, she'll never wander through a national park again.",Dorothy has wandered through a forest before.,N,again,109,type5A_again_109,wander through a national park again,somewhat_related
"If Dorothy's car breaks down, she'll never obtain a job position again.",Dorothy has obtained a job position before.,E,again,110,type5A_again_110,obtain a job position again,related
"If Dorothy's car breaks down, she'll never obtain a parking permit again.",Dorothy has obtained a job position before.,N,again,110,type5A_again_110,obtain a parking permit again,unrelated
"If Dorothy's car breaks down, she'll never obtain a work opportunity again.",Dorothy has obtained a job position before.,N,again,110,type5A_again_110,obtain a work opportunity again,somewhat_related
"If Elijah agrees to the job offer, he'll never debate a movie review again.",Elijah has debated a topic with the politician before.,N,again,111,type5A_again_111,debate a movie review again,unrelated
"If Elijah agrees to the job offer, he'll never debate a topic with the politician again.",Elijah has debated a topic with the politician before.,E,again,111,type5A_again_111,debate a topic with the politician again,related
"If Elijah agrees to the job offer, he'll never debate an issue with the politician again.",Elijah has debated a topic with the politician before.,N,again,111,type5A_again_111,debate an issue with the politician again,somewhat_related
"If Elijah agrees to visit, he'll never program a computer again.",Elijah has programmed a computer before.,E,again,112,type5A_again_112,program a computer again,related
"If Elijah agrees to visit, he'll never program a device again.",Elijah has programmed a computer before.,N,again,112,type5A_again_112,program a device again,somewhat_related
"If Elijah agrees to visit, he'll never program a robot again.",Elijah has programmed a computer before.,N,again,112,type5A_again_112,program a robot again,unrelated
"If Elijah arrives early, he'll never motivate a friend again.",Elijah has motivated a team before.,N,again,113,type5A_again_113,motivate a friend again,unrelated
"If Elijah arrives early, he'll never motivate a group again.",Elijah has motivated a team before.,N,again,113,type5A_again_113,motivate a group again,somewhat_related
"If Elijah arrives early, he'll never motivate a team again.",Elijah has motivated a team before.,E,again,113,type5A_again_113,motivate a team again,related
"If Elijah attends the conference, he'll never store a document on his laptop again.",Elijah has stored a file on his computer before.,N,again,114,type5A_again_114,store a document on his laptop again,somewhat_related
"If Elijah attends the conference, he'll never store a file on his computer again.",Elijah has stored a file on his computer before.,E,again,114,type5A_again_114,store a file on his computer again,related
"If Elijah attends the conference, he'll never store a keepsake in his closet again.",Elijah has stored a file on his computer before.,N,again,114,type5A_again_114,store a keepsake in his closet again,unrelated
"If Elijah attends the conference, he'll never teach a STEM subject again.",Elijah has taught a science class before.,N,again,115,type5A_again_115,teach a STEM subject again,somewhat_related
"If Elijah attends the conference, he'll never teach a science class again.",Elijah has taught a science class before.,E,again,115,type5A_again_115,teach a science class again,related
"If Elijah attends the conference, he'll never teach a yoga class again.",Elijah has taught a science class before.,N,again,115,type5A_again_115,teach a yoga class again,unrelated
"If Elizabeth finishes her exam early, she'll never edit a brochure by the marketing team again.",Elizabeth has edited a manuscript by the famous writer before.,N,again,116,type5A_again_116,edit a brochure by the marketing team again,unrelated
"If Elizabeth finishes her exam early, she'll never edit a manuscript by an acclaimed author again.",Elizabeth has edited a manuscript by the famous writer before.,N,again,116,type5A_again_116,edit a manuscript by an acclaimed author again,somewhat_related
"If Elizabeth finishes her exam early, she'll never edit a manuscript by the famous writer again.",Elizabeth has edited a manuscript by the famous writer before.,E,again,116,type5A_again_116,edit a manuscript by the famous writer again,related
"If Elizabeth finishes her presentation early, she'll never organize a faculty office again.",Elizabeth has organized an academic department before.,N,again,117,type5A_again_117,organize a faculty office again,somewhat_related
"If Elizabeth finishes her presentation early, she'll never organize a music festival again.",Elizabeth has organized an academic department before.,N,again,117,type5A_again_117,organize a music festival again,unrelated
"If Elizabeth finishes her presentation early, she'll never organize an academic department again.",Elizabeth has organized an academic department before.,E,again,117,type5A_again_117,organize an academic department again,related
"If Elizabeth finishes work early, she'll never put on a jacket during summer again.",Elizabeth has put on a jacket during summer before.,E,again,118,type5A_again_118,put on a jacket during summer again,related
"If Elizabeth finishes work early, she'll never put on a scarf in the gym again.",Elizabeth has put on a jacket during summer before.,N,again,118,type5A_again_118,put on a scarf in the gym again,unrelated
"If Elizabeth finishes work early, she'll never put on warm clothes during hot weather again.",Elizabeth has put on a jacket during summer before.,N,again,118,type5A_again_118,put on warm clothes during hot weather again,somewhat_related
"If Elizabeth travels to Paris, she'll never hold a briefing with her supervisor again.",Elizabeth has held a meeting with the boss before.,N,again,119,type5A_again_119,hold a briefing with her supervisor again,somewhat_related
"If Elizabeth travels to Paris, she'll never hold a meeting with the boss again.",Elizabeth has held a meeting with the boss before.,E,again,119,type5A_again_119,hold a meeting with the boss again,related
"If Elizabeth travels to Paris, she'll never hold a rehearsal with the band again.",Elizabeth has held a meeting with the boss before.,N,again,119,type5A_again_119,hold a rehearsal with the band again,unrelated
"If Ella decides to attend the concert, she'll never fill a cup for Rajit again.",Ella has filled a cup for Rajit before.,E,again,120,type5A_again_120,fill a cup for Rajit again,related
"If Ella decides to attend the concert, she'll never fill a mug for Rajit again.",Ella has filled a cup for Rajit before.,N,again,120,type5A_again_120,fill a mug for Rajit again,somewhat_related
"If Ella decides to attend the concert, she'll never fill a notebook for Peter again.",Ella has filled a cup for Rajit before.,N,again,120,type5A_again_120,fill a notebook for Peter again,unrelated
"If Ella finishes her exams early, she'll never communicate with a client of Ali's company again.",Ella has communicated with a client of Ali's company before.,E,again,121,type5A_again_121,communicate with a client of Ali's company again,related
"If Ella finishes her exams early, she'll never communicate with a customer from Ali's business again.",Ella has communicated with a client of Ali's company before.,N,again,121,type5A_again_121,communicate with a customer from Ali's business again,somewhat_related
"If Ella finishes her exams early, she'll never communicate with a supplier from Germany again.",Ella has communicated with a client of Ali's company before.,N,again,121,type5A_again_121,communicate with a supplier from Germany again,unrelated
"If Ella finishes her meeting early, she'll never grow a flower at home again.",Ella has grown a plant at home before.,N,again,122,type5A_again_122,grow a flower at home again,somewhat_related
"If Ella finishes her meeting early, she'll never grow a mushroom in the garden again.",Ella has grown a plant at home before.,N,again,122,type5A_again_122,grow a mushroom in the garden again,unrelated
"If Ella finishes her meeting early, she'll never grow a plant at home again.",Ella has grown a plant at home before.,E,again,122,type5A_again_122,grow a plant at home again,related
"If Ella lands in New York, she'll never declare a holiday again.",Ella has declared an independent state before.,N,again,123,type5A_again_123,declare a holiday again,unrelated
"If Ella lands in New York, she'll never declare a new nation again.",Ella has declared an independent state before.,N,again,123,type5A_again_123,declare a new nation again,somewhat_related
"If Ella lands in New York, she'll never declare an independent state again.",Ella has declared an independent state before.,E,again,123,type5A_again_123,declare an independent state again,related
"If Ella misses the bus, she'll never illuminate a garden path again.",Ella has illuminated a house's entrance before.,N,again,124,type5A_again_124,illuminate a garden path again,unrelated
"If Ella misses the bus, she'll never illuminate a house's entrance again.",Ella has illuminated a house's entrance before.,E,again,124,type5A_again_124,illuminate a house's entrance again,related
"If Ella misses the bus, she'll never illuminate an entryway again.",Ella has illuminated a house's entrance before.,N,again,124,type5A_again_124,illuminate an entryway again,somewhat_related
"If Ella students study hard, she'll never complete a mural for the city again.",Ella has completed a project at her dad's company before.,N,again,125,type5A_again_125,complete a mural for the city again,unrelated
"If Ella students study hard, she'll never complete a project at her dad's company again.",Ella has completed a project at her dad's company before.,E,again,125,type5A_again_125,complete a project at her dad's company again,related
"If Ella students study hard, she'll never complete an assignment at her father's business again.",Ella has completed a project at her dad's company before.,N,again,125,type5A_again_125,complete an assignment at her father's business again,somewhat_related
"If Emily finishes her exam early, she'll never foster a dog again.",Emily has fostered a dog before.,E,again,126,type5A_again_126,foster a dog again,related
"If Emily finishes her exam early, she'll never foster a pet again.",Emily has fostered a dog before.,N,again,126,type5A_again_126,foster a pet again,somewhat_related
"If Emily finishes her exam early, she'll never foster a rabbit again.",Emily has fostered a dog before.,N,again,126,type5A_again_126,foster a rabbit again,unrelated
"If Emily finishes her meeting early, she'll never respond to a call from Donna again.",Emily has responded to a message from Donna before.,N,again,127,type5A_again_127,respond to a call from Donna again,somewhat_related
"If Emily finishes her meeting early, she'll never respond to a message from Donna again.",Emily has responded to a message from Donna before.,E,again,127,type5A_again_127,respond to a message from Donna again,related
"If Emily finishes her meeting early, she'll never respond to a postcard from Anna again.",Emily has responded to a message from Donna before.,N,again,127,type5A_again_127,respond to a postcard from Anna again,unrelated
"If Emily finishes her work early, he'll never prove a concept in mathematics again.",Emily has proved a theory in Physics before.,N,again,128,type5A_again_128,prove a concept in mathematics again,unrelated
"If Emily finishes her work early, he'll never prove a hypothesis in science again.",Emily has proved a theory in Physics before.,N,again,128,type5A_again_128,prove a hypothesis in science again,somewhat_related
"If Emily finishes her work early, he'll never prove a theory in Physics again.",Emily has proved a theory in Physics before.,E,again,128,type5A_again_128,prove a theory in Physics again,related
"If Emily finishes her work early, she'll never insult a comedian again.",Emily has insulted an opponent before.,N,again,129,type5A_again_129,insult a comedian again,unrelated
"If Emily finishes her work early, she'll never insult a rival again.",Emily has insulted an opponent before.,N,again,129,type5A_again_129,insult a rival again,somewhat_related
"If Emily finishes her work early, she'll never insult an opponent again.",Emily has insulted an opponent before.,E,again,129,type5A_again_129,insult an opponent again,related
"If Emily finishes her work early, she'll never portray a scientist in her plays again.",Emily has portrayed a violent character in her novels before.,N,again,130,type5A_again_130,portray a scientist in her plays again,unrelated
"If Emily finishes her work early, she'll never portray a violent character in her novels again.",Emily has portrayed a violent character in her novels before.,E,again,130,type5A_again_130,portray a violent character in her novels again,related
"If Emily finishes her work early, she'll never portray an antagonistic character in her novels again.",Emily has portrayed a violent character in her novels before.,N,again,130,type5A_again_130,portray an antagonistic character in her novels again,somewhat_related
"If Emily finishes work early, he'll never send a message to her dad again.",Emily has sent a message to her dad before.,E,again,131,type5A_again_131,send a message to her dad again,related
"If Emily finishes work early, he'll never send a note to her dad again.",Emily has sent a message to her dad before.,N,again,131,type5A_again_131,send a note to her dad again,somewhat_related
"If Emily finishes work early, he'll never send a postcard to his cousin again.",Emily has sent a message to her dad before.,N,again,131,type5A_again_131,send a postcard to his cousin again,unrelated
"If Emily lands in Los Angeles, she'll never take a break to stay with her family again.",Emily has taken a break to stay with her family before.,E,again,132,type5A_again_132,take a break to stay with her family again,related
"If Emily lands in Los Angeles, she'll never take a break to travel alone again.",Emily has taken a break to stay with her family before.,N,again,132,type5A_again_132,take a break to travel alone again,unrelated
"If Emily lands in Los Angeles, she'll never take a break to visit her family again.",Emily has taken a break to stay with her family before.,N,again,132,type5A_again_132,take a break to visit her family again,somewhat_related
"If Emily passes her driving test, she'll never read a book by Dan Brown again.",Emily has read a book by Dan Brown before.,E,again,133,type5A_again_133,read a book by Dan Brown again,related
"If Emily passes her driving test, she'll never read a book by Dostoevsky again.",Emily has read a book by Dan Brown before.,N,again,133,type5A_again_133,read a book by Dostoevsky again,unrelated
"If Emily passes her driving test, she'll never read a book by an American author again.",Emily has read a book by Dan Brown before.,N,again,133,type5A_again_133,read a book by an American author again,somewhat_related
"If Emily takes the bus, she'll never warn a classmate about the final exam again.",Emily has warned a friend of Mark to be careful before.,N,again,134,type5A_again_134,warn a classmate about the final exam again,unrelated
"If Emily takes the bus, she'll never warn a friend of Mark to be careful again.",Emily has warned a friend of Mark to be careful before.,E,again,134,type5A_again_134,warn a friend of Mark to be careful again,related
"If Emily takes the bus, she'll never warn one of Mark's friends to be careful again.",Emily has warned a friend of Mark to be careful before.,N,again,134,type5A_again_134,warn one of Mark's friends to be careful again,somewhat_related
"If Emily's car breaks down, she'll never spoil a movie ending again.",Emily has spoiled a surprise birthday before.,N,again,135,type5A_again_135,spoil a movie ending again,unrelated
"If Emily's car breaks down, she'll never spoil a surprise birthday again.",Emily has spoiled a surprise birthday before.,E,again,135,type5A_again_135,spoil a surprise birthday again,related
"If Emily's car breaks down, she'll never spoil a surprise party again.",Emily has spoiled a surprise birthday before.,N,again,135,type5A_again_135,spoil a surprise party again,somewhat_related
"If Emma decides to attend the concert, she'll never time stamp a photo album again.",Emma has timestamped an important document before.,N,again,136,type5A_again_136,time stamp a photo album again,unrelated
"If Emma decides to attend the concert, she'll never time stamp an important document again.",Emma has timestamped an important document before.,E,again,136,type5A_again_136,time stamp an important document again,related
"If Emma decides to attend the concert, she'll never timestamp an official record again.",Emma has timestamped an important document before.,N,again,136,type5A_again_136,timestamp an official record again,somewhat_related
"If Emma finishes her work early, she'll never influence a decision by the president again.",Emma has influenced a decision by the president before.,E,again,137,type5A_again_137,influence a decision by the president again,related
"If Emma finishes her work early, she'll never influence a ruling by the president again.",Emma has influenced a decision by the president before.,N,again,137,type5A_again_137,influence a ruling by the president again,somewhat_related
"If Emma finishes her work early, she'll never influence a vote on a local law again.",Emma has influenced a decision by the president before.,N,again,137,type5A_again_137,influence a vote on a local law again,unrelated
"If Emma finishes her work on time, she'll never feature a product at the exhibition again.",Emma has featured a product at the exhibition before.,E,again,138,type5A_again_138,feature a product at the exhibition again,related
"If Emma finishes her work on time, she'll never feature an artist at the gallery again.",Emma has featured a product at the exhibition before.,N,again,138,type5A_again_138,feature an artist at the gallery again,unrelated
"If Emma finishes her work on time, she'll never feature an item at the trade show again.",Emma has featured a product at the exhibition before.,N,again,138,type5A_again_138,feature an item at the trade show again,somewhat_related
"If Emma lands in New York, she'll never chat with a neighbor in this neighborhood again.",Emma has chatted with a neighbor in this neighborhood before.,E,again,139,type5A_again_139,chat with a neighbor in this neighborhood again,related
"If Emma lands in New York, she'll never chat with a resident in this area again.",Emma has chatted with a neighbor in this neighborhood before.,N,again,139,type5A_again_139,chat with a resident in this area again,somewhat_related
"If Emma lands in New York, she'll never chat with a street vendor in this city again.",Emma has chatted with a neighbor in this neighborhood before.,N,again,139,type5A_again_139,chat with a street vendor in this city again,unrelated
"If Emma travels to New York, she'll never substantiate a claim again.",Emma has substantiated a claim before.,E,again,140,type5A_again_140,substantiate a claim again,related
"If Emma travels to New York, she'll never substantiate a rumor again.",Emma has substantiated a claim before.,N,again,140,type5A_again_140,substantiate a rumor again,unrelated
"If Emma travels to New York, she'll never substantiate an assertion again.",Emma has substantiated a claim before.,N,again,140,type5A_again_140,substantiate an assertion again,somewhat_related
"If Ethan arrives early, he'll never revitalize a struggling community again.",Ethan has revitalized a dead community before.,N,again,141,type5A_again_141,revitalize a struggling community again,somewhat_related
"If Ethan arrives early, he'll never revitalize an old tradition again.",Ethan has revitalized a dead community before.,N,again,141,type5A_again_141,revitalize an old tradition again,unrelated
"If Ethan arrives early, he'll never revitalizes a dead community again.",Ethan has revitalized a dead community before.,E,again,141,type5A_again_141,revitalizes a dead community again,related
"If Ethan arrives on time, he'll never accept a package from UPS again.",Ethan has accepted an invitation by Laurie before.,N,again,142,type5A_again_142,accept a package from UPS again,unrelated
"If Ethan arrives on time, he'll never accept an invitation by Laurie again.",Ethan has accepted an invitation by Laurie before.,E,again,142,type5A_again_142,accept an invitation by Laurie again,related
"If Ethan arrives on time, he'll never accept an invitation from someone Laurie knows again.",Ethan has accepted an invitation by Laurie before.,N,again,142,type5A_again_142,accept an invitation from someone Laurie knows again,somewhat_related
"If Ethan attends the conference, he'll never strengthen a bond with a friend again.",Ethan has strengthened a friendship relationship before.,N,again,143,type5A_again_143,strengthen a bond with a friend again,somewhat_related
"If Ethan attends the conference, he'll never strengthen a friendship relationship again.",Ethan has strengthened a friendship relationship before.,E,again,143,type5A_again_143,strengthen a friendship relationship again,related
"If Ethan attends the conference, he'll never strengthen a password again.",Ethan has strengthened a friendship relationship before.,N,again,143,type5A_again_143,strengthen a password again,unrelated
"If Evelyn decides to move to the new city, she'll never offer a suggestion to solve a problem again.",Evelyn has offered an insight to solve the problem before.,N,again,144,type5A_again_144,offer a suggestion to solve a problem again,somewhat_related
"If Evelyn decides to move to the new city, she'll never offer an insight to solve the problem again.",Evelyn has offered an insight to solve the problem before.,E,again,144,type5A_again_144,offer an insight to solve the problem again,related
"If Evelyn decides to move to the new city, she'll never offer an opinion about the restaurant again.",Evelyn has offered an insight to solve the problem before.,N,again,144,type5A_again_144,offer an opinion about the restaurant again,unrelated
"If Evelyn finishes her work early, she'll never migrate to a different country again.",Evelyn has migrated to a new social platform before.,N,again,145,type5A_again_145,migrate to a different country again,unrelated
"If Evelyn finishes her work early, she'll never migrate to a different social network again.",Evelyn has migrated to a new social platform before.,N,again,145,type5A_again_145,migrate to a different social network again,somewhat_related
"If Evelyn finishes her work early, she'll never migrate to a new social platform again.",Evelyn has migrated to a new social platform before.,E,again,145,type5A_again_145,migrate to a new social platform again,related
"If Evelyn finishes her work on time, she'll never settle a bill at a restaurant again.",Evelyn has settled an argument before.,N,again,146,type5A_again_146,settle a bill at a restaurant again,unrelated
"If Evelyn finishes her work on time, she'll never settle a disagreement again.",Evelyn has settled an argument before.,N,again,146,type5A_again_146,settle a disagreement again,somewhat_related
"If Evelyn finishes her work on time, she'll never settle an argument again.",Evelyn has settled an argument before.,E,again,146,type5A_again_146,settle an argument again,related
"If Evelyn lands in New York, she'll never try to climb a mountain again.",Evelyn has tried to learn a new language before.,N,again,147,type5A_again_147,try to climb a mountain again,unrelated
"If Evelyn lands in New York, she'll never try to learn a new languege again.",Evelyn has tried to learn a new language before.,E,again,147,type5A_again_147,try to learn a new languege again,related
"If Evelyn lands in New York, she'll never try to pick up a new skill again.",Evelyn has tried to learn a new language before.,N,again,147,type5A_again_147,try to pick up a new skill again,somewhat_related
"If Evelyn's flight arrives on time, she'll never replenish a guest's drink again.",Evelyn has replenished a depleted resource before.,N,again,148,type5A_again_148,replenish a guest's drink again,unrelated
"If Evelyn's flight arrives on time, she'll never replenish an exhausted supply again.",Evelyn has replenished a depleted resource before.,N,again,148,type5A_again_148,replenish an exhausted supply again,somewhat_related
"If Evelyn's flight arrives on time, she'll never replenisshes a depleted resource again.",Evelyn has replenished a depleted resource before.,E,again,148,type5A_again_148,replenishes a depleted resource again,related
"If Grace arrives on time, she'll never complete a project online again.",Grace has completed a task online before.,N,again,149,type5A_again_149,complete a project online again,somewhat_related
"If Grace arrives on time, she'll never complete a survey in person again.",Grace has completed a task online before.,N,again,149,type5A_again_149,complete a survey in person again,unrelated
"If Grace arrives on time, she'll never complete a task online again.",Grace has completed a task online before.,E,again,149,type5A_again_149,complete a task online again,related
"If Grace finishes her meeting early, she'll never interpret a dream again.",Grace has interpreted a dream before.,E,again,150,type5A_again_150,interpret a dream again,related
"If Grace finishes her meeting early, she'll never interpret a map again.",Grace has interpreted a dream before.,N,again,150,type5A_again_150,interpret a map again,unrelated
"If Grace finishes her meeting early, she'll never interpret a vision again.",Grace has interpreted a dream before.,N,again,150,type5A_again_150,interpret a vision again,somewhat_related
"If Grace finishes her work early, she'll never serve a drink for her guest again.",Grace has served a meal for her friend before.,N,again,151,type5A_again_151,serve a drink for her guest again,unrelated
"If Grace finishes her work early, she'll never serve a meal for her friend again.",Grace has served a meal for her friend before.,E,again,151,type5A_again_151,serve a meal for her friend again,related
"If Grace finishes her work early, she'll never serve lunch for her friend again.",Grace has served a meal for her friend before.,N,again,151,type5A_again_151,serve lunch for her friend again,somewhat_related
"If Grace flight is delayed, she'll never drift into a conversation again.",Grace has drifted into a dream before.,N,again,152,type5A_again_152,drift into a conversation again,unrelated
"If Grace flight is delayed, she'll never drift into a dream again.",Grace has drifted into a dream before.,E,again,152,type5A_again_152,drift into a dream again,related
"If Grace flight is delayed, she'll never drift into a fantasy again.",Grace has drifted into a dream before.,N,again,152,type5A_again_152,drift into a fantasy again,somewhat_related
"If Grace misses the bus, she'll never check a message from Rob again.",Grace has checked an email from Rob before.,N,again,153,type5A_again_153,check a message from Rob again,somewhat_related
"If Grace misses the bus, she'll never check a voicemail from her dentist again.",Grace has checked an email from Rob before.,N,again,153,type5A_again_153,check a voicemail from her dentist again,unrelated
"If Grace misses the bus, she'll never check an email from Rob again.",Grace has checked an email from Rob before.,E,again,153,type5A_again_153,check an email from Rob again,related
"If Grace package arrives early, she'll never depict a festive parade in her painting again.",Grace has depicted a gloomy scene in her painting before.,N,again,154,type5A_again_154,depict a festive parade in her painting again,unrelated
"If Grace package arrives early, she'll never depict a gloomy scene in her painting again.",Grace has depicted a gloomy scene in her painting before.,E,again,154,type5A_again_154,depict a gloomy scene in her painting again,related
"If Grace package arrives early, she'll never depict a somber setting in her artwork again.",Grace has depicted a gloomy scene in her painting before.,N,again,154,type5A_again_154,depict a somber setting in her artwork again,somewhat_related
"If Grace studies abroad, she'll never compensate for a late arrival again.",Grace has compensated for a loss before.,N,again,155,type5A_again_155,compensate for a late arrival again,unrelated
"If Grace studies abroad, she'll never compensate for a loss again.",Grace has compensated for a loss before.,E,again,155,type5A_again_155,compensate for a loss again,related
"If Grace studies abroad, she'll never compensate for damages again.",Grace has compensated for a loss before.,N,again,155,type5A_again_155,compensate for damages again,somewhat_related
"If Hannah completes her project on time, she'll never make a complex task simpler again.",Hannah has made a complex task simpler before.,E,again,156,type5A_again_156,make a complex task simpler again,related
"If Hannah completes her project on time, she'll never make a room more comfortable again.",Hannah has made a complex task simpler before.,N,again,156,type5A_again_156,make a room more comfortable again,unrelated
"If Hannah completes her project on time, she'll never simplify a complicated task again.",Hannah has made a complex task simpler before.,N,again,156,type5A_again_156,simplify a complicated task again,somewhat_related
"If Hannah finishes her work early, she'll never extend an assignment's deadline for students again.",Hannah has extended an exam's deadline for the students before.,N,again,157,type5A_again_157,extend an assignment's deadline for students again,somewhat_related
"If Hannah finishes her work early, she'll never extend an exam's deadline for the students again.",Hannah has extended an exam's deadline for the students before.,E,again,157,type5A_again_157,extend an exam's deadline for the students again,related
