premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Cynthia is a chef and she expertly slices the fruits with her knife set, it's okay.",Cynthia has a knife set.,E,possessive,51,type4_possessive_51,her knife set,Conjunction Premise
"Either Cynthia isn't a chef, or she expertly slices the fruits with her knife set.",Cynthia has a knife set.,E,possessive,51,type4_possessive_51,her knife set,Disjunction Premise
"If Cynthia is a chef, she'll expertly slice the fruits with her knife set.",Cynthia has a knife set.,E,possessive,51,type4_possessive_51,her knife set,premise
Christina believes that her fuel injector tester is essential.,Christina has a fuel injector tester.,E,possessive,52,type4_possessive_52,her fuel injector tester,Attitude Premise
"If Christina is a diesel mechanic and she tests fuel injectors with her fuel injector tester, it's okay.",Christina has a fuel injector tester.,E,possessive,52,type4_possessive_52,her fuel injector tester,Conjunction Premise
"Either Christina isn't a diesel mechanic, or she tests fuel injectors with her fuel injector tester.",Christina has a fuel injector tester.,E,possessive,52,type4_possessive_52,her fuel injector tester,Disjunction Premise
"If Christina is a diesel mechanic, she'll test fuel injectors with her fuel injector tester.",Christina has a fuel injector tester.,E,possessive,52,type4_possessive_52,her fuel injector tester,premise
Denise believes that her serving platter is in the kitchen.,Denise has a serving platter.,E,possessive,53,type4_possessive_53,her serving platter,Attitude Premise
"If Denise is a caterer and she carries her serving platter, it's okay.",Denise has a serving platter.,E,possessive,53,type4_possessive_53,her serving platter,Conjunction Premise
"Either Denise isn't a caterer, or she carries her serving platter.",Denise has a serving platter.,E,possessive,53,type4_possessive_53,her serving platter,Disjunction Premise
"If Denise is a caterer, she'll carry her serving platter.",Denise has a serving platter.,E,possessive,53,type4_possessive_53,her serving platter,premise
Maria believes that her knife set is in the kitchen.,Maria has a knife set.,E,possessive,54,type4_possessive_54,her knife set,Attitude Premise
"If Maria is a chef assistant and she chops the ingredients with her knife set, it's okay.",Maria has a knife set.,E,possessive,54,type4_possessive_54,her knife set,Conjunction Premise
"Either Maria isn't a chef assistant, or she chops the ingredients with her knife set.",Maria has a knife set.,E,possessive,54,type4_possessive_54,her knife set,Disjunction Premise
"If Maria is a chef assistant, she'll chop the ingredients with her knife set.",Maria has a knife set.,E,possessive,54,type4_possessive_54,her knife set,premise
Kathleen believes that her ski wax is in the equipment room.,Kathleen has ski wax.,E,possessive,55,type4_possessive_55,her ski wax,Attitude Premise
"If Kathleen is a ski instructor and she applies ski wax to her skis, it's okay.",Kathleen has ski wax.,E,possessive,55,type4_possessive_55,her ski wax,Conjunction Premise
"Either Kathleen isn't a ski instructor, or she applies ski wax to her skis.",Kathleen has ski wax.,E,possessive,55,type4_possessive_55,her ski wax,Disjunction Premise
"If Kathleen is a ski instructor, she'll apply ski wax to her skis.",Kathleen has ski wax.,E,possessive,55,type4_possessive_55,her ski wax,premise
Debra believes that her dental drill is essential.,Debra has a dental drill.,E,possessive,56,type4_possessive_56,her dental drill,Attitude Premise
"If Debra is a dentist and she uses her dental drill to perform procedures on patients, it's okay.",Debra has a dental drill.,E,possessive,56,type4_possessive_56,her dental drill,Conjunction Premise
"Either Debra isn't a dentist, or she uses her dental drill to perform procedures on patients.",Debra has a dental drill.,E,possessive,56,type4_possessive_56,her dental drill,Disjunction Premise
"If Debra is a dentist, she'll use her dental drill to perform procedures on patients.",Debra has a dental drill.,E,possessive,56,type4_possessive_56,her dental drill,premise
Tonya believes that her yoga mat is in the studio.,Tonya has a yoga mat.,E,possessive,57,type4_possessive_57,her yoga mat,Attitude Premise
"If Tonya is a yoga instructor and she brings her yoga mat, it's okay.",Tonya has a yoga mat.,E,possessive,57,type4_possessive_57,her yoga mat,Conjunction Premise
"Either Tonya isn't a yoga instructor, or she brings her yoga mat.",Tonya has a yoga mat.,E,possessive,57,type4_possessive_57,her yoga mat,Disjunction Premise
"If Tonya is a yoga instructor, she'll bring her yoga mat.",Tonya has a yoga mat.,E,possessive,57,type4_possessive_57,her yoga mat,premise
Nancy believes that her tackle bags are in the equipment shed.,Nancy has tackle bags.,E,possessive,58,type4_possessive_58,her tackle bags,Attitude Premise
"If Nancy is a rugby coach and she practices with her tackle bags, it's okay.",Nancy has tackle bags.,E,possessive,58,type4_possessive_58,her tackle bags,Conjunction Premise
"Either Nancy isn't a rugby coach, or she practices with her tackle bags.",Nancy has tackle bags.,E,possessive,58,type4_possessive_58,her tackle bags,Disjunction Premise
"If Nancy is a rugby coach, she'll practice with her tackle bags.",Nancy has tackle bags.,E,possessive,58,type4_possessive_58,her tackle bags,premise
Ruth believes that her stethoscope is in her bag.,Ruth has a stethoscope.,E,possessive,59,type4_possessive_59,her stethoscope,Attitude Premise
"If Ruth is a doctor and she brings her stethoscope to the meeting, it's okay.",Ruth has a stethoscope.,E,possessive,59,type4_possessive_59,her stethoscope,Conjunction Premise
"Either Ruth isn't a doctor, or she brings her stethoscope to the meeting.",Ruth has a stethoscope.,E,possessive,59,type4_possessive_59,her stethoscope,Disjunction Premise
"If Ruth is a doctor, she'll bring her stethoscope to the meeting.",Ruth has a stethoscope.,E,possessive,59,type4_possessive_59,her stethoscope,premise
Tina believes that her typewriter is in the office.,Tina has a typewriter.,E,possessive,60,type4_possessive_60,her typewriter,Attitude Premise
"If Tina is a typist and she brings her typewriter to the party, it's okay.",Tina has a typewriter.,E,possessive,60,type4_possessive_60,her typewriter,Conjunction Premise
"Either Tina isn't a typist, or she brings her typewriter to the party.",Tina has a typewriter.,E,possessive,60,type4_possessive_60,her typewriter,Disjunction Premise
"If Tina is a typist, she'll bring her typewriter to the party.",Tina has a typewriter.,E,possessive,60,type4_possessive_60,her typewriter,premise
Leslie believes that her climbing holds are in the storage room.,Leslie has climbing holds.,E,possessive,61,type4_possessive_61,her climbing holds,Attitude Premise
"If Leslie is a climbing wall instructor and she brings her climbing holds, it's okay.",Leslie has climbing holds.,E,possessive,61,type4_possessive_61,her climbing holds,Conjunction Premise
"Either Leslie isn't a climbing wall instructor, or she brings her climbing holds.",Leslie has climbing holds.,E,possessive,61,type4_possessive_61,her climbing holds,Disjunction Premise
"If Leslie is a climbing wall instructor, she'll bring her climbing holds.",Leslie has climbing holds.,E,possessive,61,type4_possessive_61,her climbing holds,premise
Sara believes that her camera is essential.,Sara has a camera.,E,possessive,62,type4_possessive_62,her camera,Attitude Premise
"If Sara is a fashion photographer and she brings her camera, it's okay.",Sara has a camera.,E,possessive,62,type4_possessive_62,her camera,Conjunction Premise
"Either Sara isn't a fashion photographer, or she brings her camera.",Sara has a camera.,E,possessive,62,type4_possessive_62,her camera,Disjunction Premise
"If Sara is a fashion photographer, she'll bring her camera..",Sara has a camera.,E,possessive,62,type4_possessive_62,her camera,premise
Renee believes that her tripod is in the studio.,Renee has a tripod.,E,possessive,63,type4_possessive_63,her tripod,Attitude Premise
"If Renee is a commercial photographer and she sets up her tripod, it's okay.",Renee has a tripod.,E,possessive,63,type4_possessive_63,her tripod,Conjunction Premise
"Either Renee isn't a commercial photographer, or she sets up her tripod.",Renee has a tripod.,E,possessive,63,type4_possessive_63,her tripod,Disjunction Premise
"If Renee is a commercial photographer, she'll set up her tripod.",Renee has a tripod.,E,possessive,63,type4_possessive_63,her tripod,premise
Tara believes that her headlamp is in her backpack.,Tara has a headlamp.,E,possessive,64,type4_possessive_64,her headlamp,Attitude Premise
"If Tara is a caving guide and she sees the path with her headlamp, it's okay.",Tara has a headlamp.,E,possessive,64,type4_possessive_64,her headlamp,Conjunction Premise
"Either Tara isn't a caving guide, or she sees the path with her headlamp.",Tara has a headlamp.,E,possessive,64,type4_possessive_64,her headlamp,Disjunction Premise
"If Tara is a caving guide, she'll see the path with her headlamp.",Tara has a headlamp.,E,possessive,64,type4_possessive_64,her headlamp,premise
Holly believes that her lab coat is hanging in the closet.,Holly has a lab coat.,E,possessive,65,type4_possessive_65,her lab coat,Attitude Premise
"If Holly is a biologist and she wears her lab coat, it's okay.",Holly has a lab coat.,E,possessive,65,type4_possessive_65,her lab coat,Conjunction Premise
"Either Holly isn't a biologist, or she wears her lab coat.",Holly has a lab coat.,E,possessive,65,type4_possessive_65,her lab coat,Disjunction Premise
"If Holly is a biologist, she'll wear her lab coat.",Holly has a lab coat.,E,possessive,65,type4_possessive_65,her lab coat,premise
Tamara believes that her makeup brush set is in her vanity.,Tamara has a makeup brush set.,E,possessive,66,type4_possessive_66,her makeup brush set,Attitude Premise
"If Tamara is a makeup artist and she brings her makeup brush set, it's okay.",Tamara has a makeup brush set.,E,possessive,66,type4_possessive_66,her makeup brush set,Conjunction Premise
"Either Tamara isn't a makeup artist, or she brings her makeup brush set.",Tamara has a makeup brush set.,E,possessive,66,type4_possessive_66,her makeup brush set,Disjunction Premise
"If Tamara is a makeup artist, she'll bring her makeup brush set.",Tamara has a makeup brush set.,E,possessive,66,type4_possessive_66,her makeup brush set,premise
Karla believes that her spray paint is in the backpack.,Karla has spray paint.,E,possessive,67,type4_possessive_67,her spray paint,Attitude Premise
"If Karla is a graffiti artist and she brings her spray paint, it's okay.",Karla has spray paint.,E,possessive,67,type4_possessive_67,her spray paint,Conjunction Premise
"Either Karla isn't a graffiti artist, or she brings her spray paint.",Karla has spray paint.,E,possessive,67,type4_possessive_67,her spray paint,Disjunction Premise
"If Karla is a graffiti artist, she'll bring her spray paint.",Karla has spray paint.,E,possessive,67,type4_possessive_67,her spray paint,premise
Jodi believes that her microscope is in the lab.,Jodi has a microscope.,E,possessive,68,type4_possessive_68,her microscope,Attitude Premise
"If Jodi is a scientist and she examines specimens with her microscope in the lab, it's okay.",Jodi has a microscope.,E,possessive,68,type4_possessive_68,her microscope,Conjunction Premise
"Either Jodi isn't a scientist, or she examines specimens with her microscope in the lab.",Jodi has a microscope.,E,possessive,68,type4_possessive_68,her microscope,Disjunction Premise
"If Jodi is a scientist, she'll examine specimens with her microscope in the lab.",Jodi has a microscope.,E,possessive,68,type4_possessive_68,her microscope,premise
Janet believes that her round hand hammer is in the studio.,Janet has a round hand hammer.,E,possessive,69,type4_possessive_69,her round hand hammer,Attitude Premise
"If Janet is a sculptor and she gets her round hand hammer, it's okay.",Janet has a round hand hammer.,E,possessive,69,type4_possessive_69,her round hand hammer,Conjunction Premise
"Either Janet isn't a sculptor, or she gets her round hand hammer.",Janet has a round hand hammer.,E,possessive,69,type4_possessive_69,her round hand hammer,Disjunction Premise
"If Janet is a sculptor, she'll get her round hand hammer.",Janet has a round hand hammer.,E,possessive,69,type4_possessive_69,her round hand hammer,premise
Tiffany believes that her essential oils kit is at the spa.,Tiffany has an essential oils kit.,E,possessive,70,type4_possessive_70,her essential oils kit,Attitude Premise
"If Tiffany is a spa therapist and she brings her essential oils kit to the spa, it's okay.",Tiffany has an essential oils kit.,E,possessive,70,type4_possessive_70,her essential oils kit,Conjunction Premise
"Either Tiffany isn't a spa therapist, or she brings her essential oils kit to the spa.",Tiffany has an essential oils kit.,E,possessive,70,type4_possessive_70,her essential oils kit,Disjunction Premise
"If Tiffany is a spa therapist, she'll bring her essential oils kit to the spa.",Tiffany has an essential oils kit.,E,possessive,70,type4_possessive_70,her essential oils kit,premise
Amelia believes that her sewing machine is in need of fixing.,Amelia has a sewing machine.,E,possessive,71,type4_possessive_71,her sewing machine,Attitude Premise
"If Amelia is a seamstress and she fixes her sewing machine, it's okay.",Amelia has a sewing machine.,E,possessive,71,type4_possessive_71,her sewing machine,Conjunction Premise
"Either Amelia isn't a seamstress, or she fixes her sewing machine.",Amelia has a sewing machine.,E,possessive,71,type4_possessive_71,her sewing machine,Disjunction Premise
"If Amelia is a seamstress, she'll fix her sewing machine.",Amelia has a sewing machine.,E,possessive,71,type4_possessive_71,her sewing machine,premise
Colleen believes that her trowel is in the shed.,Colleen has a trowel.,E,possessive,72,type4_possessive_72,her trowel,Attitude Premise
"If Colleen is a mason and she uses her trowel, it's okay.",Colleen has a trowel.,E,possessive,72,type4_possessive_72,her trowel,Conjunction Premise
"Either Colleen isn't a mason, or she uses her trowel.",Colleen has a trowel.,E,possessive,72,type4_possessive_72,her trowel,Disjunction Premise
"If Colleen is a mason, she'll use her trowel.",Colleen has a trowel.,E,possessive,72,type4_possessive_72,her trowel,premise
Vanessa believes that her punching bag is in the gym.,Vanessa has a punching bag.,E,possessive,73,type4_possessive_73,her punching bag,Attitude Premise
"If Vanessa is a boxing coach and she teaches the clients boxing techniques on her punching bag, it's okay.",Vanessa has a punching bag.,E,possessive,73,type4_possessive_73,her punching bag,Conjunction Premise
"Either Vanessa isn't a boxing coach, or she teaches the clients boxing techniques on her punching bag.",Vanessa has a punching bag.,E,possessive,73,type4_possessive_73,her punching bag,Disjunction Premise
"If Vanessa is a boxing coach, she'll teach the clients boxing techniques on her punching bag.",Vanessa has a punching bag.,E,possessive,73,type4_possessive_73,her punching bag,premise
Beverly believes that her matting is in the gymnasium.,Beverly has matting.,E,possessive,74,type4_possessive_74,her matting,Attitude Premise
"If Beverly is a gymnastics coach and she lays out her matting for her athletes to practice on, it's okay.",Beverly has matting.,E,possessive,74,type4_possessive_74,her matting,Conjunction Premise
"Either Beverly isn't a gymnastics coach, or she lays out her matting for her athletes to practice on.",Beverly has matting.,E,possessive,74,type4_possessive_74,her matting,Disjunction Premise
"If Beverly is a gymnastics coach, she'll lay out her matting for her athletes to practice on.",Beverly has matting.,E,possessive,74,type4_possessive_74,her matting,premise
Marie believes that her display setup kit is in the storage room.,Marie has a display setup kit.,E,possessive,75,type4_possessive_75,her display setup kit,Attitude Premise
"If Marie is a merchandiser and she assembles her display setup kit, it's okay.",Marie has a display setup kit.,E,possessive,75,type4_possessive_75,her display setup kit,Conjunction Premise
"Either Marie isn't a merchandiser, or she assembles her display setup kit.",Marie has a display setup kit.,E,possessive,75,type4_possessive_75,her display setup kit,Disjunction Premise
"If Marie is a merchandiser, she'll assemble her display setup kit.",Marie has a display setup kit.,E,possessive,75,type4_possessive_75,her display setup kit,premise
Meredith believes that her quill pen is in her studio.,Meredith has a quill pen.,E,possessive,76,type4_possessive_76,her quill pen,Attitude Premise
"If Meredith is a calligrapher and she brings her quill pen, it's okay.",Meredith has a quill pen.,E,possessive,76,type4_possessive_76,her quill pen,Conjunction Premise
"Either Meredith isn't a calligrapher, or she brings her quill pen.",Meredith has a quill pen.,E,possessive,76,type4_possessive_76,her quill pen,Disjunction Premise
"If Meredith is a calligrapher, she'll bring her quill pen.",Meredith has a quill pen.,E,possessive,76,type4_possessive_76,her quill pen,premise
John believes that his otoscope is with him at all times.,John has an otoscope.,E,possessive,77,type4_possessive_77,his otoscope,Attitude Premise
"If John is a veterinarian and he carries around his otoscope everywhere, it's okay.",John has an otoscope.,E,possessive,77,type4_possessive_77,his otoscope,Conjunction Premise
"Either John isn't a veterinarian, or he carries around his otoscope everywhere.",John has an otoscope.,E,possessive,77,type4_possessive_77,his otoscope,Disjunction Premise
"If John is a veterinarian, he'll carry around his otoscope everywhere.",John has an otoscope.,E,possessive,77,type4_possessive_77,his otoscope,premise
Ali believes that his firehose is in the firetruck.,Ali has a firehose.,E,possessive,78,type4_possessive_78,his firehose,Attitude Premise
"If Ali is a firefighter and he borrows us his firehose, it's okay.",Ali has a firehose.,E,possessive,78,type4_possessive_78,his firehose,Conjunction Premise
"Either Ali isn't a firefighter, or he'll borrow us his firehose.",Ali has a firehose.,E,possessive,78,type4_possessive_78,his firehose,Disjunction Premise
"If Ali is a firefighter, he'll borrow us his firehose.",Ali has a firehose.,E,possessive,78,type4_possessive_78,his firehose,premise
The girl believes that her yoga pants are in her gym bag.,The girl has yoga pants.,E,possessive,79,type4_possessive_79,her yoga pants,Attitude Premise
"If the girl is a yoga teacher and she brings her yoga pants, it's okay.",The girl has yoga pants.,E,possessive,79,type4_possessive_79,her yoga pants,Conjunction Premise
"Either the girl isn't a yoga teacher, or she brings her yoga pants.",The girl has yoga pants.,E,possessive,79,type4_possessive_79,her yoga pants,Disjunction Premise
"If the girl is a yoga teacher, she'll bring her yoga pants.",The girl has yoga pants.,E,possessive,79,type4_possessive_79,her yoga pants,premise
Alice believes that her birthing kit is in the car.,Alice has a birthing kit.,E,possessive,80,type4_possessive_80,her birthing kit,Attitude Premise
"If Alice is a midwife and she travels with her birthing kit, it's okay.",Alice has a birthing kit.,E,possessive,80,type4_possessive_80,her birthing kit,Conjunction Premise
"Either Alice isn't a midwife, or she travels with her birthing kit.",Alice has a birthing kit.,E,possessive,80,type4_possessive_80,her birthing kit,Disjunction Premise
"If Alice is a midwife, she'll travel with her birthing kit.",Alice has a birthing kit.,E,possessive,80,type4_possessive_80,her birthing kit,premise
Tania believes that her UV nail lamp is on the shelf.,Tania has a UV nail lamp.,E,possessive,81,type4_possessive_81,her UV nail lamp,Attitude Premise
"If Tania is a nail technician and she does your nails with her UV nail lamp, it's okay.",Tania has a UV nail lamp.,E,possessive,81,type4_possessive_81,her UV nail lamp,Conjunction Premise
"Either Tania isn't a nail technician, or she does your nails with her UV nail lamp.",Tania has a UV nail lamp.,E,possessive,81,type4_possessive_81,her UV nail lamp,Disjunction Premise
"If Tania is a nail technician, she'll do your nails with her UV nail lamp.",Tania has a UV nail lamp.,E,possessive,81,type4_possessive_81,her UV nail lamp,premise
Linda believes that her rescue sled is at the ready.,Linda has a rescue sled.,E,possessive,82,type4_possessive_82,her rescue sled,Attitude Premise
"If Linda is a ski patrol and she transports injured skiers with her rescue sled, it's okay.",Linda has a rescue sled.,E,possessive,82,type4_possessive_82,her rescue sled,Conjunction Premise
"Either Linda isn't a ski patrol, or she transports injured skiers with her rescue sled.",Linda has a rescue sled.,E,possessive,82,type4_possessive_82,her rescue sled,Disjunction Premise
"If Linda is a ski patrol, she'll transport injured skiers with her rescue sled.",Linda has a rescue sled.,E,possessive,82,type4_possessive_82,her rescue sled,premise
Ryan believes that his camera is in his bag.,Ryan has a camera.,E,possessive,83,type4_possessive_83,his camera,Attitude Premise
"If Ryan is a cameraman and he brings his camera to the event, it's okay.",Ryan has a camera.,E,possessive,83,type4_possessive_83,his camera,Conjunction Premise
"Either Ryan isn't a cameraman, or he brings his camera to the event.",Ryan has a camera.,E,possessive,83,type4_possessive_83,his camera,Disjunction Premise
"If Ryan is a cameraman, he'll bring his camera to the event.",Ryan has a camera.,E,possessive,83,type4_possessive_83,his camera,premise
David believes that his shovel is in the shed.,David has a shovel.,E,possessive,84,type4_possessive_84,his shovel,Attitude Premise
"If David is a farmer and he brings his shovel, it's okay.",David has a shovel.,E,possessive,84,type4_possessive_84,his shovel,Conjunction Premise
"Either David isn't a farmer, or he brings his shovel.",David has a shovel.,E,possessive,84,type4_possessive_84,his shovel,Disjunction Premise
"If David is a farmer, he'll bring his shovel.",David has a shovel.,E,possessive,84,type4_possessive_84,his shovel,premise
Gary believes that his telescope is in the observatory.,Gary has a telescope.,E,possessive,85,type4_possessive_85,his telescope,Attitude Premise
"If Gary is an astronomer and he observes the stars with his telescope, it's okay.",Gary has a telescope.,E,possessive,85,type4_possessive_85,his telescope,Conjunction Premise
"Either Gary isn't an astronomer, or he observes the stars with his telescope.",Gary has a telescope.,E,possessive,85,type4_possessive_85,his telescope,Disjunction Premise
"If Gary is an astronomer, he'll observe the stars with his telescope.",Gary has a telescope.,E,possessive,85,type4_possessive_85,his telescope,premise
Tammy believes that her training pants are in her gym bag.,Tammy has training pants.,E,possessive,86,type4_possessive_86,her training pants,Attitude Premise
"If Tammy is a personal trainer and she wears her training pants, it's okay.",Tammy has training pants.,E,possessive,86,type4_possessive_86,her training pants,Conjunction Premise
"Either Tammy isn't a personal trainer, or she wears her training pants.",Tammy has training pants.,E,possessive,86,type4_possessive_86,her training pants,Disjunction Premise
"If Tammy is a personal trainer, she'll wear her training pants.",Tammy has training pants.,E,possessive,86,type4_possessive_86,her training pants,premise
The king believes that his suitcase is in the classroom.,The king has a suitcase.,E,possessive,87,type4_possessive_87,his suitcase,Attitude Premise
"If the king is a teacher and he packs his suitcase, it's okay.",The king has a suitcase.,E,possessive,87,type4_possessive_87,his suitcase,Conjunction Premise
"Either the king isn't a teacher, or he packs his suitcase.",The king has a suitcase.,E,possessive,87,type4_possessive_87,his suitcase,Disjunction Premise
"If the king is a teacher, he'll pack his suitcase.",The king has a suitcase.,E,possessive,87,type4_possessive_87,his suitcase,premise
Grace believes that her acupuncture needles are in her bag.,Grace has acupuncture needles.,E,possessive,88,type4_possessive_88,her acupuncture needles,Attitude Premise
"If Grace is an acupuncturist and she carefully carries her acupuncture needles, it's okay.",Grace has acupuncture needles.,E,possessive,88,type4_possessive_88,her acupuncture needles,Conjunction Premise
"Either Grace isn't an acupuncturist, or she carefully carries her acupuncture needles.",Grace has acupuncture needles.,E,possessive,88,type4_possessive_88,her acupuncture needles,Disjunction Premise
"If Grace is an acupuncturist, she'll carefully carry her acupuncture needles.",Grace has acupuncture needles.,E,possessive,88,type4_possessive_88,her acupuncture needles,premise
Melissa believes that her hammer is in the toolbox.,Melissa has a hammer.,E,possessive,89,type4_possessive_89,her hammer,Attitude Premise
"If Melissa is a carpenter and she brings her hammer, it's okay.",Melissa has a hammer.,E,possessive,89,type4_possessive_89,her hammer,Conjunction Premise
"Either Melissa isn't a carpenter, or she brings her hammer.",Melissa has a hammer.,E,possessive,89,type4_possessive_89,her hammer,Disjunction Premise
"If Melissa is a carpenter, she'll bring her hammer.",Melissa has a hammer.,E,possessive,89,type4_possessive_89,her hammer,premise
Kathleen believes that her lock picks are in her toolbox.,Kathleen has lock picks.,E,possessive,90,type4_possessive_90,her lock picks,Attitude Premise
"If Kathleen is a locksmith and she picks locks with her lock picks, it's okay.",Kathleen has lock picks.,E,possessive,90,type4_possessive_90,her lock picks,Conjunction Premise
"Either Kathleen isn't a locksmith, or she picks locks with her lock picks.",Kathleen has lock picks.,E,possessive,90,type4_possessive_90,her lock picks,Disjunction Premise
"If Kathleen is a locksmith, she'll pick locks with her lock picks.",Kathleen has lock picks.,E,possessive,90,type4_possessive_90,her lock picks,premise
Nadia believes that her flight manual is in the cockpit.,Nadia has a flight manual.,E,possessive,91,type4_possessive_91,her flight manual,Attitude Premise
"If Nadia is a pilot and she hands in her flight manual, it's okay.",Nadia has a flight manual.,E,possessive,91,type4_possessive_91,her flight manual,Conjunction Premise
"Either Nadia isn't a pilot, or she hands in her flight manual.",Nadia has a flight manual.,E,possessive,91,type4_possessive_91,her flight manual,Disjunction Premise
"If Nadia is a pilot, she'll hand in her flight manual.",Nadia has a flight manual.,E,possessive,91,type4_possessive_91,her flight manual,premise
Bradley believes that his suit is at home.,Bradley has a suit.,E,possessive,92,type4_possessive_92,his suit,Attitude Premise
"If Bradley is a teacher and he wears his suit to the party, it's okay.",Bradley has a suit.,E,possessive,92,type4_possessive_92,his suit,Conjunction Premise
"Either Bradley isn't a teacher, or he wears his suit to the party.",Bradley has a suit.,E,possessive,92,type4_possessive_92,his suit,Disjunction Premise
"If Bradley is a teacher, he'll wear his suit to the party.",Bradley has a suit.,E,possessive,92,type4_possessive_92,his suit,premise
Nadin believes that her swimsuit is in her bag.,Nadin has a swimsuit.,E,possessive,93,type4_possessive_93,her swimsuit,Attitude Premise
"If Nadin is a swimmer and she brings her swimsuit, it's okay.",Nadin has a swimsuit.,E,possessive,93,type4_possessive_93,her swimsuit,Conjunction Premise
"Either Nadin isn't a swimmer, or she brings her swimsuit.",Nadin has a swimsuit.,E,possessive,93,type4_possessive_93,her swimsuit,Disjunction Premise
"If Nadin is a swimmer, she'll bring her swimsuit.",Nadin has a swimsuit.,E,possessive,93,type4_possessive_93,her swimsuit,premise
Christina believes that her makeup sponge is in the makeup kit.,Christina has a makeup sponge.,E,possessive,94,type4_possessive_94,her makeup sponge,Attitude Premise
"If Christina is a makeup artist and she uses her makeup sponge to fix Sara's foundation, it's okay.",Christina has a makeup sponge.,E,possessive,94,type4_possessive_94,her makeup sponge,Conjunction Premise
"Either Christina isn't a makeup artist, or she uses her makeup sponge to fix Sara's foundation.",Christina has a makeup sponge.,E,possessive,94,type4_possessive_94,her makeup sponge,Disjunction Premise
"If Christina is a makeup artist, she'll use her makeup sponge to fix Sara's foundation.",Christina has a makeup sponge.,E,possessive,94,type4_possessive_94,her makeup sponge,premise
Rahim believes that his holy book is sacred.,Rahim has a holy book.,E,possessive,95,type4_possessive_95,his holy book,Attitude Premise
"If Rahim is a clergyman and he carries around his holy book everywhere, it's okay.",Rahim has a holy book.,E,possessive,95,type4_possessive_95,his holy book,Conjunction Premise
"Either Rahim isn't a clergyman, or he carries around his holy book everywhere.",Rahim has a holy book.,E,possessive,95,type4_possessive_95,his holy book,Disjunction Premise
"If Rahim is a clergyman, he'll carry around his holy book everywhere.",Rahim has a holy book.,E,possessive,95,type4_possessive_95,his holy book,premise
James believes that his gun is secure.,James has a gun.,E,possessive,96,type4_possessive_96,his gun,Attitude Premise
"If James is a police officer and he leaves his gun at home, it's okay.",James has a gun.,E,possessive,96,type4_possessive_96,his gun,Conjunction Premise
"Either James isn't a police officer, or he leaves his gun at home.",James has a gun.,E,possessive,96,type4_possessive_96,his gun,Disjunction Premise
"If James is a police officer, he'll leave his gun home.",James has a gun.,E,possessive,96,type4_possessive_96,his gun,premise
Maya believes that her metronome is in the classroom.,Maya has a metronome.,E,possessive,97,type4_possessive_97,her metronome,Attitude Premise
"If Maya is a piano teacher and she brings her metronome to school, it's okay.",Maya has a metronome.,E,possessive,97,type4_possessive_97,her metronome,Conjunction Premise
"Either Maya isn't a piano teacher, or she brings her metronome to school.",Maya has a metronome.,E,possessive,97,type4_possessive_97,her metronome,Disjunction Premise
"If Maya is a piano teacher, she'll bring her metronome to school.",Maya has a metronome.,E,possessive,97,type4_possessive_97,her metronome,premise
Aliya believes that her scrub is in the locker room.,Aliya has scrubs.,E,possessive,98,type4_possessive_98,her scrub,Attitude Premise
"If Aliya is a nurse and she wears her scrub to work, it's okay.",Aliya has scrubs.,E,possessive,98,type4_possessive_98,her scrub,Conjunction Premise
"Either Aliya isn't a nurse, or she wears her scrub to work.",Aliya has scrubs.,E,possessive,98,type4_possessive_98,her scrub,Disjunction Premise
"If Aliya is a nurse, she'll wear her scrub to work.",Aliya has scrubs.,E,possessive,98,type4_possessive_98,her scrub,premise
